eval_prompt,ground_truth,model_output
"for _ in [0]*int(input()):
    input()
    n = list(map(int,input().split()))
    s,f,m = 0,0,0
    for i in n:
        s+=i
        if s<0:{{completion}}
        if s==0:f=1
        if f and s>0:m=1;break
    print(""YNEOS""[(m or not f)::2])",m = 1;break,"f=1
        if f and s>0:m=1;break
    print(""YNEOS""[(m or not f)::2])
\end{code}

Comment: Please don't post images of code.

Comment: @Aran-Fey Sorry, I'm new here. I've edited it.

Comment: @Aran-Fey I've edited it.

Comment: @Aran-Fey I've edited it.

Comment: @Aran-Fye I've edited it.
"
"for _ in [0]*int(input()):
    input()
    n = list(map(int,input().split()))
    s,f,m = 0,0,0
    for i in n:
        s+=i
        if s<0:m = 1;break
        if s==0:{{completion}}
        if f and s>0:m=1;break
    print(""YNEOS""[(m or not f)::2])",f=1,"f = 1
    print(""YNEOS""[(m or not f)::2])
</s>"
"if __name__ == '__main__':
    t = int(input())

    for _ in range(t):
        n = int(input())
        a = [int(i) for i in input().split()]

        x = a[0]

        ok = True
        for v in a[1:]:
            if x < 0:
                {{completion}}
            if x == 0 and v != 0:
                ok = False
                break
            x += v

        print(""yes"" if ok and x == 0 else ""no"")
","ok = False
                break","   ok = False
                    break
            x += v

        print(""yes"" if ok and x == 0 else ""no"")


</s>"
"if __name__ == '__main__':
    t = int(input())

    for _ in range(t):
        n = int(input())
        a = [int(i) for i in input().split()]

        x = a[0]

        ok = True
        for v in a[1:]:
            if x < 0:
                ok = False
                break
            if x == 0 and v != 0:
                {{completion}}
            x += v

        print(""yes"" if ok and x == 0 else ""no"")
","ok = False
                break","   ok = False
                    break
            x += v

        print(""yes"" if ok and x == 0 else ""no"")
</s>"
"input = __import__('sys').stdin.readline


def solve():
    n = int(input())
    allzeros = False
    total = 0
    for x in map(int, input().split()):
        total += x
        if total < 0 or total != 0 and allzeros:
            {{completion}}
        allzeros = allzeros or total == 0

    print('YES' if total == 0 else 'NO')


for _ in range(int(input())):
    solve()","print('No')
            return","print('NO')
             return
        allzeros = allzeros or total == 0

    print('YES' if total == 0 else 'NO')


for _ in range(int(input())):
    solve()
</s>"
"import sys
input=sys.stdin.readline
I = lambda : list(map(int,input().split()))

t,=I()
for _ in range(t):
	n, = I()
	l = I()
	pos = 0
	if sum(l)!=0 or l[-1]>0:
		pos=1
	else:
		pref = l[0]
		seen = 0
		if pref<0:
			pos=1
		if pref==0:
			seen = 1
		for i in range(1,n):
			pref+=l[i]
			if pref<0:
				pos=1
				break
			elif pref==0:
				seen = 1
			else:
				if seen:
					{{completion}}
	print(""YNeos""[pos::2])","pos=1
					break","pos=1
					break
	print(""Yes"" if pos==0 else ""No"")</s>"
"for t in range(int(input())):
    
    n=int(input())
    a=list(map(int,input().split()))
    i=n-1
    while(a[i]==0 and i!=0):
        i-=1 
    while(i>0):
        if a[i]>=0:
            print(""NO"")
            break
        a[i-1]+=a[i]
        i-=1
    else:
        if a[i]==0:
            print(""YES"")
        else:
            {{completion}}
","print(""NO"")","print(""NO"")
</s>"
"for i in range(int(input())):
    n=int(input())
    c=[int(j) for j in input().split()]
    k=1
    if [0]*n==c:
        print('Yes')
    else:
        g=0
        while c[-1]==0:
            c.pop()
        while len(c)-1:
            if g<=c[-1]:
                {{completion}}
            g=g-c.pop()
        print(['No','Yes'][g==c[0] and k])","k=0
                break","   g=c[-1]
                    k=1
            else:
                g=g-c.pop()
                k=k+1
        print(['No','Yes'][g==c[0] and k])







































































"
"import heapq as hq
INF = 1001001001
N, M = map(int, input().split())
G = [[] for _ in range(N)]
d = [0] * N
for _ in range(M):
    U, V = map(int, input().split())
    G[V - 1].append(U - 1)
    d[U - 1] += 1

dists = [INF] * N
dists[N - 1] = 0
queue = [(0, N - 1)]
while queue:
    dist, V = hq.heappop(queue)
    if dists[V] < dist: continue
    for v in G[V]:
        if dist + d[v] < dists[v]:
            {{completion}}
        d[v] -= 1
print(dists[0])","dists[v] = dist + d[v]
            hq.heappush(queue, (dist + d[v], v))","dists[v] = dist + d[v]
             hq.heappush(queue, (dist + d[v], v))

print(dists[0])



















































































"
"from heapq import*;I=input;R=lambda:map(int,I().split())
n,m=R();g,q,vis=[[] for _ in range(n)],[(0,n-1)],[0]*n
d,out=[m+1]*n,[0]*n;d[-1]=0
for _ in range(m):u,v=R();u,v=u-1,v-1;g[v].append(u);out[u]+=1
while q:
  _,u=heappop(q)
  if vis[u]:continue
  vis[u]=1
  for v in g[u]:
    if d[u]+out[v]<d[v]:{{completion}}
    out[v]-=1
print(d[0])","d[v]=d[u]+out[v];heappush(q,(d[v],v))","d[v]=d[u]+out[v]
    heappush(q,(d[v],v))
print(d[-2])
</s>"
"


import sys
input=sys.stdin.readline #文字列入力はするな！！
from heapq import *

n,m=map(int,input().split())
root=[[] for i in range(n+2)]
rootinv=[[] for i in range(n+2)]
no=[0]*(n+2)
for i in range(m):
    u,v=map(int,input().split())
    root[u].append(v)
    rootinv[v].append(u)
    no[u]+=1
dp=[10**18]*(n+3)
dp[n]=0
hp=[(0,n)]
while hp:
    c,x=heappop(hp)
    if dp[x]<c:continue
    for y in rootinv[x]:
        no[y]-=1
        cost=no[y]+1
        if dp[y]>dp[x]+cost:
            {{completion}}
print(dp[1])



","dp[y]=dp[x]+cost
            heappush(hp,(dp[y],y))","
            dp[y]=dp[x]+cost
            heappush(hp,(dp[y],y))
print(dp[1])






























































































"
"import sys, heapq
input=sys.stdin.readline

n,m=map(int,input().split())
iadj=[{} for _ in range(n)]  # inverted road
nadj=[0]*n
dist=[n+1]*n
cost=[float(""inf"")]*n
visit=[0]*n

for _ in range(m):
    v,u=map(int,input().split())
    v-=1
    u-=1
    pi=iadj[u].setdefault(v,0)
    iadj[u][v]=1+pi  # road from v->u
    nadj[v]+=1

q = [(0,n-1)]
cost[n-1]=0
while q:
    d,v=heapq.heappop(q)
    if visit[v]:
        continue
    visit[v]=1
    for u in iadj[v]:
        nadj[u]-=iadj[v][u]
        if cost[v] + nadj[u] + 1 < cost[u]:
            {{completion}}

print(cost[0])","cost[u]=cost[v]+nadj[u] + 1
            heapq.heappush(q, (cost[u], u))","nd=cost[v] + nadj[u] + 1
            cost[u]=nd
            heapq.heappush(q,(nd,u))

print(cost[0])














































































"
"input = __import__('sys').stdin.readline


n = int(input())
a = list(map(int, input().split())) + [n+1]


ans = 0
cache = {}
for i in range(n):
    u = 0
    d = n+1
    
    keys = []
    j = i
    while j+1 <= n:
        key = (j, u, d)
        v = cache.get(key, -1)
        if v != -1:
            j = v
            break
        
        keys.append(key)
        # greedy
        if u < a[j] < d: # if can insert to both
            if a[j] < a[j+1]:
                u = max(u, a[j])
            elif a[j] > a[j+1]:
                {{completion}}
        elif u < a[j]: # if only can insert to increasing subsequence
            u = a[j]
        elif d > a[j]: # if only can insert to decreasing subsequence
            d = a[j]
        else:
            break

        j += 1
    
    for key in keys:
        cache[key] = j

    ans += j - i
    # print(f'at {i} max {j} ans {ans}', u, d)

# print(f'count={len(cache)}')
print(ans)
","d = min(d, a[j])","d = min(d, a[j])
            else:
                break
        elif u < a[j]: # if only can insert to increasing subsequence
            u = a[j]
        elif d > a[j]: # if only can insert to decreasing subsequence
            d = a[j]
        else:
            break

        j += 1
    
    for key in keys:
        cache[key] = j

    ans += j - i
    #"
"input = __import__('sys').stdin.readline


n = int(input())
a = list(map(int, input().split())) + [n+1]

cache = {}
def check(i, u, d):
    keys = []
    j = i
    while j+1 <= n:
        key = (j, u, d)
        v = cache.get(key, -1)
        if v != -1:
            j = v
            break
        
        keys.append(key)
        if u < a[j] < d: # if can insert to both
            if a[j] < a[j+1]:
                u = max(u, a[j])
            elif a[j] > a[j+1]:
                {{completion}}
        elif u < a[j]: # if only can insert to increasing subsequence
            u = a[j]
        elif d > a[j]: # if only can insert to decreasing subsequence
            d = a[j]
        else:
            break

        j += 1
    
    for key in keys:
        cache[key] = j
    
    return j

ans = 0
for i in range(n):
    u = 0
    d = n+1
    j = check(i, u, d)
    ans += j - i
    # print(f'at {i} max {j} ans {ans}', u, d)

# print(f'count={count}')
print(ans)
","d = min(d, a[j])","d = min(d, a[j])
            else:
                break
        elif u < a[j]: # if only can insert to increasing subsequence
            u = a[j]
        elif d > a[j]: # if only can insert to decreasing subsequence
            d = a[j]
        else:
            break

        j += 1
    
    for key in keys:
        cache[key] = j
    
    return j

ans ="
"#from niumeng

from itertools import accumulate
I=input;R=lambda:map(int,I().split())
n,q=R();a=sorted(R())[::-1];p=[0]+list(accumulate(a))
for _ in range(q):
  {{completion}}
","x,y=R();print(p[x]-p[x-y])","x,y=R();i=p[x-1]+y;j=p[x]-y
   print(max(p[x]-i,p[x-1]-j))</s>"
"n, q = [int(x) for x in input().split()]
prices = [int(price) for price in input().split("" "")]
prices.sort(reverse=True)
for i in range(1, len(prices)):
    {{completion}}
 
while q:
    # 5 5 3 2 1
    # 5 10 13 15 16
    x, y = [int(x) for x in input().split()]
    l = 0 if x == y else prices[x - y - 1]
    print(prices[x-1] - l)
    q -= 1",prices[i] += prices[i-1],"prices[i] += prices[i - 1]

while q:
    x, y = [int(x) for x in input().split()]
    l = 0 if x == y else prices[x - y - 1]
    print(prices[x-1] - l)
    q -= 1
</s>"
"n, q = [int(x) for x in input().split()]
prices = [int(price) for price in input().split("" "")]
prices.sort(reverse=True)
for i in range(1, len(prices)):
    prices[i] += prices[i-1]
 
while q:
    # 5 5 3 2 1
    # 5 10 13 15 16
    {{completion}}","x, y = [int(x) for x in input().split()]
    l = 0 if x == y else prices[x - y - 1]
    print(prices[x-1] - l)
    q -= 1","
    x, y = [int(x) for x in input().split()]
    # 13 15 16
    # 10 13 15
    # 5 10 13
    # 5 13 15
    # 5 15 16
    # 5 16 17
    # 5 17 18
    # 5 18 19
    # 5 19 "
"n,q=map(int,input().split())
a=[0]
for x in sorted(map(int,input().split()))[::-1]:{{completion}}
for _ in[0]*q:x,y=map(int,input().split());print(a[x]-a[x-y])
","a+=a[-1]+x,","
    a.append(a[-1]+x)
for _ in[0]*q:
    x,y=map(int,input().split())
    print(a[x]-a[x-y])
</s>"
"n,q=map(int,input().split())
a=[0]
for x in sorted(map(int,input().split()))[::-1]:a+=a[-1]+x,
for _ in[0]*q:{{completion}}
","x,y=map(int,input().split());print(a[x]-a[x-y])","
    x,y=map(int,input().split())
    print(a[x-y-1]-a[x-1])




























































































"
"f=open(0)
R=lambda:map(int,next(f).split())
n,q=R();p=[0]
for w in sorted(R()): {{completion}}
for _ in "" ""*q: x, y=R();print(p[n-x+y]-p[n-x])
","p+=p[-1]+w,","p.append(p[-1]+w)
for x,y in R():  print(p[n-x+y]-p[n-x])
</s>"
"f=open(0)
R=lambda:map(int,next(f).split())
n,q=R();p=[0]
for w in sorted(R()): p+=p[-1]+w,
for _ in "" ""*q: {{completion}}
","x, y=R();print(p[n-x+y]-p[n-x])","print(max(p[x+y-1]-p[x-1] for x in R()))
</s>"
"from sys import stdin
# t = int(stdin.readline().rstrip())
# while t>0:
    
#     t-=1
n,q = map(int,stdin.readline().split())
l = list(map(int,stdin.readline().split()))
l.sort()
for i in range(1,n):
    l[i] += l[i-1]
# print(l)
for i in range(q):
    x,y = map(int,stdin.readline().split())
    actual = n-x+y-1
    val = l[actual]
    if n-x > 0:
        {{completion}}
    print(val)
    ",val -= l[n-x-1],"val -= l[n-x-1]
    print(val)
</s>"
"Y=lambda:map(int,input().split())
O=[];n,q=Y();p=sorted(Y())[::-1];s=[0]
for i in p:{{completion}}
for _ in[0]*q:x,y=Y();O+=[str(s[x]-s[x-y])]
print('\n'.join(O))",s+=[s[-1]+i],"s+=[s[-1]+i]
for _ in[0]*q:x,y=Y();O+=[str(s[x]-s[x-y])]
print('\n'.join(O))











































































"
"Y=lambda:map(int,input().split())
O=[];n,q=Y();p=sorted(Y())[::-1];s=[0]
for i in p:s+=[s[-1]+i]
for _ in[0]*q:{{completion}}
print('\n'.join(O))","x,y=Y();O+=[str(s[x]-s[x-y])]","x,y=Y();O+=[s[x-y-1]]
print('\n'.join(O))




































































































"
"arr=[int(i) for i in input().split()]
ans=[]
prices=[int(i) for i in input().split()]
prices.sort(reverse=True)
for i in range(1,arr[0]):
    prices[i]=prices[i]+prices[i-1]
    
for i in range(arr[1]):
    xy=[int(i) for i in input().split()]
    if(xy[0]==xy[1]):
        ans.append(prices[xy[0]-1])
    else:
        {{completion}}
for ele in ans:
    print(ele)",ans.append(prices[xy[0]-1]-prices[xy[0]-xy[1]-1]),"ans.append(prices[xy[0]-1]+prices[xy[1]-1])
for ele in ans:
    print(ele)

























































































"
"import sys

n, p = map(int, sys.stdin.readline().split())
l = map(int, sys.stdin.readline().split())
l = sorted(l, reverse=True)

for i in range(n-1, 0, -1):
    l[i-1] += l[i]

for _ in range(p):
    xi, yi = map(int, sys.stdin.readline().split())
    a = n-xi
    b = a+yi

    if a == 0:
        print(l[-b])
    else:
        {{completion}}
",print(l[-b]-l[-a]),"print(l[a-1])
</s>"
"## cf does not have numpy so with lists
r=open(0)
g=lambda:map(int,next(r).split())
n,q=g()
a=[0]
for x in sorted(g())[::-1]:{{completion}}
for b in[0]*q:x,y=g();print(a[x]-a[x-y])


","a+=a[-1]+x,","a+=[x+a[-1]]
for x in g():print(a[x[0]]-a[x[0]-x[1]])
</s>"
"## cf does not have numpy so with lists
r=open(0)
g=lambda:map(int,next(r).split())
n,q=g()
a=[0]
for x in sorted(g())[::-1]:a+=a[-1]+x,
for b in[0]*q:{{completion}}


","x,y=g();print(a[x]-a[x-y])","
    x,y=g()
    b=max(a[x-y:x]for x in range(y,n+1))
    print(b)
</s>"
"(n, q) = map(int, input().split())
arr = list(map(int, input().split()))
arr.sort(reverse=True)
for i in range (1,n):
   arr[i] = arr[i] + arr[i-1]
for trial in range(q):
    (x, y) = map(int, input().split())
    if (x==y):
        print (arr[x-1])
    else:
        {{completion}}",print (arr[x-1] - arr[x-y-1]),"print (arr[x-1]-arr[y-1])


</s>"
"from collections import deque

def solve():
    n = int(input())
    MOD = 998244353
    arr = [list(map(int, input().split())) for i in range(n)]
    dis = [[10**9]*n for i in range(n)]
    for i in range(n):
        for j in range(n):
            if i != j:
                dis[i][j] = abs(arr[i][0]-arr[j][0]) + abs(arr[i][1]-arr[j][1])
    g = [[] for i in range(n)]
    adj = [[0]*n for i in range(n)]
    for i in range(n):
        m = min(dis[i])
        for j in range(n):
            if dis[i][j] == m:
                g[i].append(j)
                adj[i][j] = 1

    gr = []
    for i in range(n):
        cur = []
        queue = deque()
        queue.append(i)
        v = [0] * n
        v[i] = 1
        while queue:
            x = queue.popleft()
            cur.append(x)
            for y in g[x]:
                if v[y] == 0:
                    {{completion}}
        ok = 1
        for x in cur:
            for y in cur:
                if x != y and adj[x][y] == 0:
                    ok = 0
                    break
        if ok:
            if min(cur) == i:
                gr.append(len(cur))
        else:
            gr.append(1)
    dp = [0]*(n+1)
    dp[0] = 1
    for a in gr:
        dp1 = [0]*(n+1)
        for i in range(n):
            dp1[i+1] = (dp1[i+1]+dp[i])%MOD
            if a > 1 and i+a <= n:
                dp1[i+a] = (dp1[i+a]+dp[i])%MOD
        dp = dp1
    ans = 0
    k = n
    for i in range(1, n+1):
        ans = (ans+dp[i]*k)%MOD
        k = k*(n-i)%MOD
    return ans


import sys
input = lambda: sys.stdin.readline().rstrip()
print(solve())
","v[y] = 1
                    queue.append(y)","v[y] = 1
                     queue.append(y)
        ok = 1
        for x in cur:
            for y in cur:
                if x != y and adj[x][y] == 0:
                    ok = 0
                    break
        if ok:
            if min(cur) == i:
                gr.append(len(cur))
        else:
            gr.append(1)
    dp = [0]*(n+1)
    d"
