eval_prompt,ground_truth,model_output
"


import sys
input=sys.stdin.readline #文字列入力はするな！！
from heapq import *

n,m=map(int,input().split())
root=[[] for i in range(n+2)]
rootinv=[[] for i in range(n+2)]
no=[0]*(n+2)
for i in range(m):
    u,v=map(int,input().split())
    root[u].append(v)
    rootinv[v].append(u)
    no[u]+=1
dp=[10**18]*(n+3)
dp[n]=0
hp=[(0,n)]
while hp:
    c,x=heappop(hp)
    if dp[x]<c:continue
    for y in rootinv[x]:
        no[y]-=1
        cost=no[y]+1
        if dp[y]>dp[x]+cost:
            {{completion}}
print(dp[1])



","dp[y]=dp[x]+cost
            heappush(hp,(dp[y],y))","dp[y]=min(dp[y],dp[x]+cost)
            heappush(hp,(dp[y],y))"
"import sys, heapq
input=sys.stdin.readline

n,m=map(int,input().split())
iadj=[{} for _ in range(n)]  # inverted road
nadj=[0]*n
dist=[n+1]*n
cost=[float(""inf"")]*n
visit=[0]*n

for _ in range(m):
    v,u=map(int,input().split())
    v-=1
    u-=1
    pi=iadj[u].setdefault(v,0)
    iadj[u][v]=1+pi  # road from v->u
    nadj[v]+=1

q = [(0,n-1)]
cost[n-1]=0
while q:
    d,v=heapq.heappop(q)
    if visit[v]:
        continue
    visit[v]=1
    for u in iadj[v]:
        nadj[u]-=iadj[v][u]
        if cost[v] + nadj[u] + 1 < cost[u]:
            {{completion}}

print(cost[0])","cost[u]=cost[v]+nadj[u] + 1
            heapq.heappush(q, (cost[u], u))","cost[u]=min(cost[u],cost[v]+nadj[u])
            heapq.heappush(q,(cost[u],u))"
"input = __import__('sys').stdin.readline


n = int(input())
a = list(map(int, input().split())) + [n+1]


ans = 0
cache = {}
for i in range(n):
    u = 0
    d = n+1
    
    keys = []
    j = i
    while j+1 <= n:
        key = (j, u, d)
        v = cache.get(key, -1)
        if v != -1:
            j = v
            break
        
        keys.append(key)
        # greedy
        if u < a[j] < d: # if can insert to both
            if a[j] < a[j+1]:
                u = max(u, a[j])
            elif a[j] > a[j+1]:
                {{completion}}
        elif u < a[j]: # if only can insert to increasing subsequence
            u = a[j]
        elif d > a[j]: # if only can insert to decreasing subsequence
            d = a[j]
        else:
            break

        j += 1
    
    for key in keys:
        cache[key] = j

    ans += j - i
    # print(f'at {i} max {j} ans {ans}', u, d)

# print(f'count={len(cache)}')
print(ans)
","d = min(d, a[j])","d = min(d, a[j])"
"input = __import__('sys').stdin.readline


n = int(input())
a = list(map(int, input().split())) + [n+1]

cache = {}
def check(i, u, d):
    keys = []
    j = i
    while j+1 <= n:
        key = (j, u, d)
        v = cache.get(key, -1)
        if v != -1:
            j = v
            break
        
        keys.append(key)
        if u < a[j] < d: # if can insert to both
            if a[j] < a[j+1]:
                u = max(u, a[j])
            elif a[j] > a[j+1]:
                {{completion}}
        elif u < a[j]: # if only can insert to increasing subsequence
            u = a[j]
        elif d > a[j]: # if only can insert to decreasing subsequence
            d = a[j]
        else:
            break

        j += 1
    
    for key in keys:
        cache[key] = j
    
    return j

ans = 0
for i in range(n):
    u = 0
    d = n+1
    j = check(i, u, d)
    ans += j - i
    # print(f'at {i} max {j} ans {ans}', u, d)

# print(f'count={count}')
print(ans)
","d = min(d, a[j])","d = min(d, a[j])"
"#from niumeng

from itertools import accumulate
I=input;R=lambda:map(int,I().split())
n,q=R();a=sorted(R())[::-1];p=[0]+list(accumulate(a))
for _ in range(q):
  {{completion}}
","x,y=R();print(p[x]-p[x-y])","x,y=R();print(p[x]-p[x-y])"
"n, q = [int(x) for x in input().split()]
prices = [int(price) for price in input().split("" "")]
prices.sort(reverse=True)
for i in range(1, len(prices)):
    {{completion}}
 
while q:
    # 5 5 3 2 1
    # 5 10 13 15 16
    x, y = [int(x) for x in input().split()]
    l = 0 if x == y else prices[x - y - 1]
    print(prices[x-1] - l)
    q -= 1",prices[i] += prices[i-1],"x, y = [int(x) for x in input().split()]
    l = 0 if x == y else prices[x - y - 1]
    print(prices[x-1] - l)
    q -= 1"
"n, q = [int(x) for x in input().split()]
prices = [int(price) for price in input().split("" "")]
prices.sort(reverse=True)
for i in range(1, len(prices)):
    prices[i] += prices[i-1]
 
while q:
    # 5 5 3 2 1
    # 5 10 13 15 16
    {{completion}}","x, y = [int(x) for x in input().split()]
    l = 0 if x == y else prices[x - y - 1]
    print(prices[x-1] - l)
    q -= 1","































































































































"
"n,q=map(int,input().split())
a=[0]
for x in sorted(map(int,input().split()))[::-1]:{{completion}}
for _ in[0]*q:x,y=map(int,input().split());print(a[x]-a[x-y])
","a+=a[-1]+x,","x,y=map(int,input().split());print(a[x]-a[x-y])"
"n,q=map(int,input().split())
a=[0]
for x in sorted(map(int,input().split()))[::-1]:a+=a[-1]+x,
for _ in[0]*q:{{completion}}
","x,y=map(int,input().split());print(a[x]-a[x-y])","x,y=map(int,input().split());print(a[x]-a[x-y])"
"f=open(0)
R=lambda:map(int,next(f).split())
n,q=R();p=[0]
for w in sorted(R()): {{completion}}
for _ in "" ""*q: x, y=R();print(p[n-x+y]-p[n-x])
","p+=p[-1]+w,","x, y=R();print(p[n-x+y]-p[n-x])"
"f=open(0)
R=lambda:map(int,next(f).split())
n,q=R();p=[0]
for w in sorted(R()): p+=p[-1]+w,
for _ in "" ""*q: {{completion}}
","x, y=R();print(p[n-x+y]-p[n-x])","x,y=R();print(p[n-x+y]-p[n-x])"
"from sys import stdin
# t = int(stdin.readline().rstrip())
# while t>0:
    
#     t-=1
n,q = map(int,stdin.readline().split())
l = list(map(int,stdin.readline().split()))
l.sort()
for i in range(1,n):
    l[i] += l[i-1]
# print(l)
for i in range(q):
    x,y = map(int,stdin.readline().split())
    actual = n-x+y-1
    val = l[actual]
    if n-x > 0:
        {{completion}}
    print(val)
    ",val -= l[n-x-1],print(val)
"Y=lambda:map(int,input().split())
O=[];n,q=Y();p=sorted(Y())[::-1];s=[0]
for i in p:{{completion}}
for _ in[0]*q:x,y=Y();O+=[str(s[x]-s[x-y])]
print('\n'.join(O))",s+=[s[-1]+i],"x,y=Y();O+=[str(s[x]-s[x-y])]"
"Y=lambda:map(int,input().split())
O=[];n,q=Y();p=sorted(Y())[::-1];s=[0]
for i in p:s+=[s[-1]+i]
for _ in[0]*q:{{completion}}
print('\n'.join(O))","x,y=Y();O+=[str(s[x]-s[x-y])]","x,y=Y();print(s[x]-s[x-y])"
"arr=[int(i) for i in input().split()]
ans=[]
prices=[int(i) for i in input().split()]
prices.sort(reverse=True)
for i in range(1,arr[0]):
    prices[i]=prices[i]+prices[i-1]
    
for i in range(arr[1]):
    xy=[int(i) for i in input().split()]
    if(xy[0]==xy[1]):
        ans.append(prices[xy[0]-1])
    else:
        {{completion}}
for ele in ans:
    print(ele)",ans.append(prices[xy[0]-1]-prices[xy[0]-xy[1]-1]),"x, y = [int(x) for x in input().split()]
    l = 0 if x == y else prices[x - y - 1]
    print(prices[x-1] - l)
    q -= 1"
"import sys

n, p = map(int, sys.stdin.readline().split())
l = map(int, sys.stdin.readline().split())
l = sorted(l, reverse=True)

for i in range(n-1, 0, -1):
    l[i-1] += l[i]

for _ in range(p):
    xi, yi = map(int, sys.stdin.readline().split())
    a = n-xi
    b = a+yi

    if a == 0:
        print(l[-b])
    else:
        {{completion}}
",print(l[-b]-l[-a]),print(l[a-1])
"## cf does not have numpy so with lists
r=open(0)
g=lambda:map(int,next(r).split())
n,q=g()
a=[0]
for x in sorted(g())[::-1]:{{completion}}
for b in[0]*q:x,y=g();print(a[x]-a[x-y])


","a+=a[-1]+x,","x,y=g();print(a[x]-a[x-y])"
"## cf does not have numpy so with lists
r=open(0)
g=lambda:map(int,next(r).split())
n,q=g()
a=[0]
for x in sorted(g())[::-1]:a+=a[-1]+x,
for b in[0]*q:{{completion}}


","x,y=g();print(a[x]-a[x-y])","x, y=g();print(a[n-x+y]-a[n-x])"
"(n, q) = map(int, input().split())
arr = list(map(int, input().split()))
arr.sort(reverse=True)
for i in range (1,n):
   arr[i] = arr[i] + arr[i-1]
for trial in range(q):
    (x, y) = map(int, input().split())
    if (x==y):
        print (arr[x-1])
    else:
        {{completion}}",print (arr[x-1] - arr[x-y-1]),print (arr[x-1]-arr[x-1-y])
"from collections import deque

def solve():
    n = int(input())
    MOD = 998244353
    arr = [list(map(int, input().split())) for i in range(n)]
    dis = [[10**9]*n for i in range(n)]
    for i in range(n):
        for j in range(n):
            if i != j:
                dis[i][j] = abs(arr[i][0]-arr[j][0]) + abs(arr[i][1]-arr[j][1])
    g = [[] for i in range(n)]
    adj = [[0]*n for i in range(n)]
    for i in range(n):
        m = min(dis[i])
        for j in range(n):
            if dis[i][j] == m:
                g[i].append(j)
                adj[i][j] = 1

    gr = []
    for i in range(n):
        cur = []
        queue = deque()
        queue.append(i)
        v = [0] * n
        v[i] = 1
        while queue:
            x = queue.popleft()
            cur.append(x)
            for y in g[x]:
                if v[y] == 0:
                    {{completion}}
        ok = 1
        for x in cur:
            for y in cur:
                if x != y and adj[x][y] == 0:
                    ok = 0
                    break
        if ok:
            if min(cur) == i:
                gr.append(len(cur))
        else:
            gr.append(1)
    dp = [0]*(n+1)
    dp[0] = 1
    for a in gr:
        dp1 = [0]*(n+1)
        for i in range(n):
            dp1[i+1] = (dp1[i+1]+dp[i])%MOD
            if a > 1 and i+a <= n:
                dp1[i+a] = (dp1[i+a]+dp[i])%MOD
        dp = dp1
    ans = 0
    k = n
    for i in range(1, n+1):
        ans = (ans+dp[i]*k)%MOD
        k = k*(n-i)%MOD
    return ans


import sys
input = lambda: sys.stdin.readline().rstrip()
print(solve())
","v[y] = 1
                    queue.append(y)",flag=0
"from collections import deque

def solve():
    n = int(input())
    MOD = 998244353
    arr = [list(map(int, input().split())) for i in range(n)]
    dis = [[10**9]*n for i in range(n)]
    for i in range(n):
        for j in range(n):
            if i != j:
                dis[i][j] = abs(arr[i][0]-arr[j][0]) + abs(arr[i][1]-arr[j][1])
    g = [[] for i in range(n)]
    adj = [[0]*n for i in range(n)]
    for i in range(n):
        m = min(dis[i])
        for j in range(n):
            if dis[i][j] == m:
                g[i].append(j)
                adj[i][j] = 1

    gr = []
    for i in range(n):
        cur = []
        queue = deque()
        queue.append(i)
        v = [0] * n
        v[i] = 1
        while queue:
            x = queue.popleft()
            cur.append(x)
            for y in g[x]:
                if v[y] == 0:
                    v[y] = 1
                    queue.append(y)
        ok = 1
        for x in cur:
            for y in cur:
                if x != y and adj[x][y] == 0:
                    {{completion}}
        if ok:
            if min(cur) == i:
                gr.append(len(cur))
        else:
            gr.append(1)
    dp = [0]*(n+1)
    dp[0] = 1
    for a in gr:
        dp1 = [0]*(n+1)
        for i in range(n):
            dp1[i+1] = (dp1[i+1]+dp[i])%MOD
            if a > 1 and i+a <= n:
                dp1[i+a] = (dp1[i+a]+dp[i])%MOD
        dp = dp1
    ans = 0
    k = n
    for i in range(1, n+1):
        ans = (ans+dp[i]*k)%MOD
        k = k*(n-i)%MOD
    return ans


import sys
input = lambda: sys.stdin.readline().rstrip()
print(solve())
","ok = 0
                    break","v[y] = 1
                    queue.append(y)"
"from math import perm, comb
import sys
input = sys.stdin.readline
 
M = 998244353
 
n = int(input())
x, y = [0]*n, [0]*n
for i in range(n):
    x[i], y[i] = map(int, input().split())
# print(x, y)
 
dist = [[] for _ in range(n)]
for i in range(n):
    for j in range(n):
        dist[i].append(abs(x[i] - x[j]) + abs(y[i] - y[j]))
# print(dist)
 
mindist, nbr = [M] * n, [[] for _ in range(n)]
for i in range(n):
    for j in range(n):
        if i == j:
            continue
        if dist[i][j] < mindist[i]:
            mindist[i] = dist[i][j]
            nbr[i] = [j]
        elif dist[i][j] == mindist[i]:
            nbr[i].append(j)
# print(mindist, nbr)
 
grp = [0] * n
for i in range(n):
    if grp[i] > 0:
        continue
    if len(nbr[i]) > 3:
        grp[i] = 1
        continue
 
    checknbr = [False] * n
    checknbr[i] = True
    for j in nbr[i]:
        checknbr[j] = True
 
    check = False
    for j in nbr[i]:
        if len(nbr[j]) != len(nbr[i]):
            check = True
            break
        for c in nbr[j]:
            if not checknbr[c]:
                {{completion}}
    if check:
        grp[i] = 1
    else:
        grp[i] = len(nbr[i]) + 1
        for j in nbr[i]:
            grp[j] = grp[i]
# print(grp)
 
cnt = [0] * 5
for i in grp:
    cnt[i] += 1
cnt[2] //= 2
cnt[3] //= 3
cnt[4] //= 4
# print(cnt)
 
ans = 0
for i in range(cnt[2] + 1):
    for j in range(cnt[3] + 1):
        for k in range(cnt[4] + 1):
            z = (comb(cnt[2], i) * comb(cnt[3], j) * comb(cnt[4], k)) % M
            z *= perm(n, n - i - 2*j - 3*k)
            z %= M
            ans = (ans + z) % M
print(ans)","check = True
                break",nbr[i].append(j)
"from math import perm, comb
import sys
input = sys.stdin.readline
 
M = 998244353
 
n = int(input())
x, y = [0]*n, [0]*n
for i in range(n):
    x[i], y[i] = map(int, input().split())
# print(x, y)
 
dist = [[] for _ in range(n)]
for i in range(n):
    for j in range(n):
        dist[i].append(abs(x[i] - x[j]) + abs(y[i] - y[j]))
# print(dist)
 
mindist, nbr = [M] * n, [[] for _ in range(n)]
for i in range(n):
    for j in range(n):
        if i == j:
            continue
        if dist[i][j] < mindist[i]:
            mindist[i] = dist[i][j]
            nbr[i] = [j]
        elif dist[i][j] == mindist[i]:
            {{completion}}
# print(mindist, nbr)
 
grp = [0] * n
for i in range(n):
    if grp[i] > 0:
        continue
    if len(nbr[i]) > 3:
        grp[i] = 1
        continue
 
    checknbr = [False] * n
    checknbr[i] = True
    for j in nbr[i]:
        checknbr[j] = True
 
    check = False
    for j in nbr[i]:
        if len(nbr[j]) != len(nbr[i]):
            check = True
            break
        for c in nbr[j]:
            if not checknbr[c]:
                check = True
                break
    if check:
        grp[i] = 1
    else:
        grp[i] = len(nbr[i]) + 1
        for j in nbr[i]:
            grp[j] = grp[i]
# print(grp)
 
cnt = [0] * 5
for i in grp:
    cnt[i] += 1
cnt[2] //= 2
cnt[3] //= 3
cnt[4] //= 4
# print(cnt)
 
ans = 0
for i in range(cnt[2] + 1):
    for j in range(cnt[3] + 1):
        for k in range(cnt[4] + 1):
            z = (comb(cnt[2], i) * comb(cnt[3], j) * comb(cnt[4], k)) % M
            z *= perm(n, n - i - 2*j - 3*k)
            z %= M
            ans = (ans + z) % M
print(ans)",nbr[i].append(j),"check = True
                break"
"input = __import__('sys').stdin.readline


MOD = 998244353

fact = [1]
invfact = [1]

for i in range(1, 101):
    fact.append(fact[-1] * i % MOD)
    invfact.append(pow(fact[-1], MOD-2, MOD))


def C(n, k):
    if k < 0 or k > n:
        return 0
    return fact[n] * invfact[k] % MOD * invfact[n-k] % MOD


def P(n, k):
    if k < 0 or k > n:
        return 0
    return fact[n] * invfact[n-k] % MOD


n = int(input())
coords = []
for _ in range(n):
    x, y = map(int, input().split())
    coords.append((x, y))

min_dist = [10**9] * n
dist = [[-1] * n for _ in range(n)]
for u in range(n):
    for v in range(n):
        dist[u][v] = abs(coords[u][0] - coords[v][0]) + abs(coords[u][1] - coords[v][1])
        if u != v:
            min_dist[u] = min(min_dist[u], dist[u][v])

cnt = [0, 0, 0, 0, 0]
vis = [False]*n
for u in sorted(range(n), key=lambda x: min_dist[x]):
    if vis[u]:
        continue

    vis[u] = True
    seen = [False]*n
    seen[u] = True    
    ptr = 0
    found = [u]
    while ptr < len(found):
        v = found[ptr]
        ptr += 1
        for w in range(n):
            if not seen[w] and dist[v][w] == min_dist[v]:
                {{completion}}
    
    ok = all(dist[found[i]][found[j]] == min_dist[u] for i in range(len(found)) for j in range(i+1, len(found)))
    if len(found) == 1 or not ok:
        cnt[1] += 1
    else:
        # print('found', found, ok)
        cnt[len(found)] += 1
        for u in found:
            vis[u] = True


# print('cnt', cnt[1:])

ans = 0
for two in range(cnt[2] + 1):
    for three in range(cnt[3] + 1):
        for four in range(cnt[4] + 1):
            ans += P(n, n - two - 2*three - 3*four) * C(cnt[2], two) % MOD \
                * C(cnt[3], three) % MOD \
                * C(cnt[4], four) % MOD
            if ans >= MOD:
                ans -= MOD
            # print(f'add P({n},{n - two - 2*three - 3*four})*C({cnt[2]},{two})*C({cnt[3]},{three})*C({cnt[4]},{four}) {ans}')
print(ans)","seen[w] = True
                found.append(w)",ans -= MOD
