eval_prompt,ground_truth,model_output
"


import sys
input=sys.stdin.readline #文字列入力はするな！！
from heapq import *

n,m=map(int,input().split())
root=[[] for i in range(n+2)]
rootinv=[[] for i in range(n+2)]
no=[0]*(n+2)
for i in range(m):
    u,v=map(int,input().split())
    root[u].append(v)
    rootinv[v].append(u)
    no[u]+=1
dp=[10**18]*(n+3)
dp[n]=0
hp=[(0,n)]
while hp:
    c,x=heappop(hp)
    if dp[x]<c:continue
    for y in rootinv[x]:
        no[y]-=1
        cost=no[y]+1
        if {{completion}}
            dp[y]=dp[x]+cost
            heappush(hp,(dp[y],y))
print(dp[1])



",dp[y]>dp[x]+cost:,dp[y]<c:
"import sys, heapq
input=sys.stdin.readline

n,m=map(int,input().split())
iadj=[{} for _ in range(n)]  # inverted road
nadj=[0]*n
dist=[n+1]*n
cost=[float(""inf"")]*n
visit=[0]*n

for _ in range(m):
    v,u=map(int,input().split())
    v-=1
    u-=1
    pi=iadj[u].setdefault(v,0)
    iadj[u][v]=1+pi  # road from v->u
    nadj[v]+=1

q = [(0,n-1)]
cost[n-1]=0
while q:
    d,v=heapq.heappop(q)
    if visit[v]:
        continue
    visit[v]=1
    for u in iadj[v]:
        nadj[u]-=iadj[v][u]
        if {{completion}}
            cost[u]=cost[v]+nadj[u] + 1
            heapq.heappush(q, (cost[u], u))

print(cost[0])",cost[v] + nadj[u] + 1 < cost[u]:,cost[u]<cost[v]:
"input = __import__('sys').stdin.readline


n = int(input())
a = list(map(int, input().split())) + [n+1]


ans = 0
cache = {}
for i in range(n):
    u = 0
    d = n+1
    
    keys = []
    j = i
    while j+1 <= n:
        key = (j, u, d)
        v = cache.get(key, -1)
        if v != -1:
            j = v
            break
        
        keys.append(key)
        # greedy
        if u < a[j] < d: # if can insert to both
            if a[j] < a[j+1]:
                u = max(u, a[j])
            elif {{completion}}
                d = min(d, a[j])
        elif u < a[j]: # if only can insert to increasing subsequence
            u = a[j]
        elif d > a[j]: # if only can insert to decreasing subsequence
            d = a[j]
        else:
            break

        j += 1
    
    for key in keys:
        cache[key] = j

    ans += j - i
    # print(f'at {i} max {j} ans {ans}', u, d)

# print(f'count={len(cache)}')
print(ans)
",a[j] > a[j+1]:,a[j] > a[j+1]:
"input = __import__('sys').stdin.readline


n = int(input())
a = list(map(int, input().split())) + [n+1]

cache = {}
def check(i, u, d):
    keys = []
    j = i
    while j+1 <= n:
        key = (j, u, d)
        v = cache.get(key, -1)
        if v != -1:
            j = v
            break
        
        keys.append(key)
        if u < a[j] < d: # if can insert to both
            if a[j] < a[j+1]:
                u = max(u, a[j])
            elif {{completion}}
                d = min(d, a[j])
        elif u < a[j]: # if only can insert to increasing subsequence
            u = a[j]
        elif d > a[j]: # if only can insert to decreasing subsequence
            d = a[j]
        else:
            break

        j += 1
    
    for key in keys:
        cache[key] = j
    
    return j

ans = 0
for i in range(n):
    u = 0
    d = n+1
    j = check(i, u, d)
    ans += j - i
    # print(f'at {i} max {j} ans {ans}', u, d)

# print(f'count={count}')
print(ans)
",a[j] > a[j+1]:,a[j] > a[j+1]:
"#from niumeng

from itertools import accumulate
I=input;R=lambda:map(int,I().split())
n,q=R();a=sorted(R())[::-1];p=[0]+list(accumulate(a))
for {{completion}}
  x,y=R();print(p[x]-p[x-y])
",_ in range(q):,
"n, q = [int(x) for x in input().split()]
prices = [int(price) for price in input().split("" "")]
prices.sort(reverse=True)
for {{completion}}
    prices[i] += prices[i-1]
 
while q:
    # 5 5 3 2 1
    # 5 10 13 15 16
    x, y = [int(x) for x in input().split()]
    l = 0 if x == y else prices[x - y - 1]
    print(prices[x-1] - l)
    q -= 1","i in range(1, len(prices)):",i<n-1:
"n, q = [int(x) for x in input().split()]
prices = [int(price) for price in input().split("" "")]
prices.sort(reverse=True)
for i in range(1, len(prices)):
    prices[i] += prices[i-1]
 
while {{completion}}
    # 5 5 3 2 1
    # 5 10 13 15 16
    x, y = [int(x) for x in input().split()]
    l = 0 if x == y else prices[x - y - 1]
    print(prices[x-1] - l)
    q -= 1",q:,"i in range(1, len(prices)):"
"n,q=map(int,input().split())
a=[0]
for {{completion}}a+=a[-1]+x,
for _ in[0]*q:x,y=map(int,input().split());print(a[x]-a[x-y])
","x in sorted(map(int,input().split()))[::-1]:",_ in[0]*q:
"n,q=map(int,input().split())
a=[0]
for x in sorted(map(int,input().split()))[::-1]:a+=a[-1]+x,
for {{completion}}x,y=map(int,input().split());print(a[x]-a[x-y])
",_ in[0]*q:,"x in sorted(map(int,input().split()))[::-1]:"
"f=open(0)
R=lambda:map(int,next(f).split())
n,q=R();p=[0]
for {{completion}} p+=p[-1]+w,
for _ in "" ""*q: x, y=R();print(p[n-x+y]-p[n-x])
",w in sorted(R()):,"x in "" ""*q:"
"f=open(0)
R=lambda:map(int,next(f).split())
n,q=R();p=[0]
for w in sorted(R()): p+=p[-1]+w,
for {{completion}} x, y=R();print(p[n-x+y]-p[n-x])
","_ in "" ""*q:",w in sorted(R()):
"from sys import stdin
# t = int(stdin.readline().rstrip())
# while t>0:
    
#     t-=1
n,q = map(int,stdin.readline().split())
l = list(map(int,stdin.readline().split()))
l.sort()
for i in range(1,n):
    l[i] += l[i-1]
# print(l)
for i in range(q):
    x,y = map(int,stdin.readline().split())
    actual = n-x+y-1
    val = l[actual]
    if {{completion}}
        val -= l[n-x-1]
    print(val)
    ",n-x > 0:,"x in sorted(map(int,input().split()))[::-1]:"
"Y=lambda:map(int,input().split())
O=[];n,q=Y();p=sorted(Y())[::-1];s=[0]
for {{completion}}s+=[s[-1]+i]
for _ in[0]*q:x,y=Y();O+=[str(s[x]-s[x-y])]
print('\n'.join(O))",i in p:,_ in[0]*q:
"Y=lambda:map(int,input().split())
O=[];n,q=Y();p=sorted(Y())[::-1];s=[0]
for i in p:s+=[s[-1]+i]
for {{completion}}x,y=Y();O+=[str(s[x]-s[x-y])]
print('\n'.join(O))",_ in[0]*q:,_ in[0]*q:
"arr=[int(i) for i in input().split()]
ans=[]
prices=[int(i) for i in input().split()]
prices.sort(reverse=True)
for i in range(1,arr[0]):
    prices[i]=prices[i]+prices[i-1]
    
for i in range(arr[1]):
    xy=[int(i) for i in input().split()]
    if{{completion}}
        ans.append(prices[xy[0]-1])
    else:
        ans.append(prices[xy[0]-1]-prices[xy[0]-xy[1]-1])
for ele in ans:
    print(ele)",(xy[0]==xy[1]):,"i in range(1, len(prices)):"
"import sys

n, p = map(int, sys.stdin.readline().split())
l = map(int, sys.stdin.readline().split())
l = sorted(l, reverse=True)

for i in range(n-1, 0, -1):
    l[i-1] += l[i]

for _ in range(p):
    xi, yi = map(int, sys.stdin.readline().split())
    a = n-xi
    b = a+yi

    if {{completion}}
        print(l[-b])
    else:
        print(l[-b]-l[-a])
",a == 0:,_ in[0]*p:
"## cf does not have numpy so with lists
r=open(0)
g=lambda:map(int,next(r).split())
n,q=g()
a=[0]
for {{completion}}a+=a[-1]+x,
for b in[0]*q:x,y=g();print(a[x]-a[x-y])


",x in sorted(g())[::-1]:,b in[0]*q:
"## cf does not have numpy so with lists
r=open(0)
g=lambda:map(int,next(r).split())
n,q=g()
a=[0]
for x in sorted(g())[::-1]:a+=a[-1]+x,
for {{completion}}x,y=g();print(a[x]-a[x-y])


",b in[0]*q:,x in sorted(g())[::-1]:
"(n, q) = map(int, input().split())
arr = list(map(int, input().split()))
arr.sort(reverse=True)
for i in range (1,n):
   arr[i] = arr[i] + arr[i-1]
for trial in range(q):
    (x, y) = map(int, input().split())
    if {{completion}}
        print (arr[x-1])
    else:
        print (arr[x-1] - arr[x-y-1])",(x==y):,_ in[0]*q:
"from collections import deque

def solve():
    n = int(input())
    MOD = 998244353
    arr = [list(map(int, input().split())) for i in range(n)]
    dis = [[10**9]*n for i in range(n)]
    for i in range(n):
        for j in range(n):
            if i != j:
                dis[i][j] = abs(arr[i][0]-arr[j][0]) + abs(arr[i][1]-arr[j][1])
    g = [[] for i in range(n)]
    adj = [[0]*n for i in range(n)]
    for i in range(n):
        m = min(dis[i])
        for j in range(n):
            if dis[i][j] == m:
                g[i].append(j)
                adj[i][j] = 1

    gr = []
    for i in range(n):
        cur = []
        queue = deque()
        queue.append(i)
        v = [0] * n
        v[i] = 1
        while queue:
            x = queue.popleft()
            cur.append(x)
            for y in g[x]:
                if {{completion}}
                    v[y] = 1
                    queue.append(y)
        ok = 1
        for x in cur:
            for y in cur:
                if x != y and adj[x][y] == 0:
                    ok = 0
                    break
        if ok:
            if min(cur) == i:
                gr.append(len(cur))
        else:
            gr.append(1)
    dp = [0]*(n+1)
    dp[0] = 1
    for a in gr:
        dp1 = [0]*(n+1)
        for i in range(n):
            dp1[i+1] = (dp1[i+1]+dp[i])%MOD
            if a > 1 and i+a <= n:
                dp1[i+a] = (dp1[i+a]+dp[i])%MOD
        dp = dp1
    ans = 0
    k = n
    for i in range(1, n+1):
        ans = (ans+dp[i]*k)%MOD
        k = k*(n-i)%MOD
    return ans


import sys
input = lambda: sys.stdin.readline().rstrip()
print(solve())
",v[y] == 0:,adj[x][y]==0
"from collections import deque

def solve():
    n = int(input())
    MOD = 998244353
    arr = [list(map(int, input().split())) for i in range(n)]
    dis = [[10**9]*n for i in range(n)]
    for i in range(n):
        for j in range(n):
            if i != j:
                dis[i][j] = abs(arr[i][0]-arr[j][0]) + abs(arr[i][1]-arr[j][1])
    g = [[] for i in range(n)]
    adj = [[0]*n for i in range(n)]
    for i in range(n):
        m = min(dis[i])
        for j in range(n):
            if dis[i][j] == m:
                g[i].append(j)
                adj[i][j] = 1

    gr = []
    for i in range(n):
        cur = []
        queue = deque()
        queue.append(i)
        v = [0] * n
        v[i] = 1
        while queue:
            x = queue.popleft()
            cur.append(x)
            for y in g[x]:
                if v[y] == 0:
                    v[y] = 1
                    queue.append(y)
        ok = 1
        for x in cur:
            for y in cur:
                if {{completion}}
                    ok = 0
                    break
        if ok:
            if min(cur) == i:
                gr.append(len(cur))
        else:
            gr.append(1)
    dp = [0]*(n+1)
    dp[0] = 1
    for a in gr:
        dp1 = [0]*(n+1)
        for i in range(n):
            dp1[i+1] = (dp1[i+1]+dp[i])%MOD
            if a > 1 and i+a <= n:
                dp1[i+a] = (dp1[i+a]+dp[i])%MOD
        dp = dp1
    ans = 0
    k = n
    for i in range(1, n+1):
        ans = (ans+dp[i]*k)%MOD
        k = k*(n-i)%MOD
    return ans


import sys
input = lambda: sys.stdin.readline().rstrip()
print(solve())
",x != y and adj[x][y] == 0:,v[y] == 0:
"from math import perm, comb
import sys
input = sys.stdin.readline
 
M = 998244353
 
n = int(input())
x, y = [0]*n, [0]*n
for i in range(n):
    x[i], y[i] = map(int, input().split())
# print(x, y)
 
dist = [[] for _ in range(n)]
for i in range(n):
    for j in range(n):
        dist[i].append(abs(x[i] - x[j]) + abs(y[i] - y[j]))
# print(dist)
 
mindist, nbr = [M] * n, [[] for _ in range(n)]
for i in range(n):
    for j in range(n):
        if i == j:
            continue
        if dist[i][j] < mindist[i]:
            mindist[i] = dist[i][j]
            nbr[i] = [j]
        elif {{completion}}
            nbr[i].append(j)
# print(mindist, nbr)
 
grp = [0] * n
for i in range(n):
    if grp[i] > 0:
        continue
    if len(nbr[i]) > 3:
        grp[i] = 1
        continue
 
    checknbr = [False] * n
    checknbr[i] = True
    for j in nbr[i]:
        checknbr[j] = True
 
    check = False
    for j in nbr[i]:
        if len(nbr[j]) != len(nbr[i]):
            check = True
            break
        for c in nbr[j]:
            if not checknbr[c]:
                check = True
                break
    if check:
        grp[i] = 1
    else:
        grp[i] = len(nbr[i]) + 1
        for j in nbr[i]:
            grp[j] = grp[i]
# print(grp)
 
cnt = [0] * 5
for i in grp:
    cnt[i] += 1
cnt[2] //= 2
cnt[3] //= 3
cnt[4] //= 4
# print(cnt)
 
ans = 0
for i in range(cnt[2] + 1):
    for j in range(cnt[3] + 1):
        for k in range(cnt[4] + 1):
            z = (comb(cnt[2], i) * comb(cnt[3], j) * comb(cnt[4], k)) % M
            z *= perm(n, n - i - 2*j - 3*k)
            z %= M
            ans = (ans + z) % M
print(ans)",dist[i][j] == mindist[i]:,mindist[i] == dist[i][j] and checknbr[j]:
"input = __import__('sys').stdin.readline


MOD = 998244353

fact = [1]
invfact = [1]

for i in range(1, 101):
    fact.append(fact[-1] * i % MOD)
    invfact.append(pow(fact[-1], MOD-2, MOD))


def C(n, k):
    if k < 0 or k > n:
        return 0
    return fact[n] * invfact[k] % MOD * invfact[n-k] % MOD


def P(n, k):
    if k < 0 or k > n:
        return 0
    return fact[n] * invfact[n-k] % MOD


n = int(input())
coords = []
for _ in range(n):
    x, y = map(int, input().split())
    coords.append((x, y))

min_dist = [10**9] * n
dist = [[-1] * n for _ in range(n)]
for u in range(n):
    for v in range(n):
        dist[u][v] = abs(coords[u][0] - coords[v][0]) + abs(coords[u][1] - coords[v][1])
        if u != v:
            min_dist[u] = min(min_dist[u], dist[u][v])

cnt = [0, 0, 0, 0, 0]
vis = [False]*n
for u in sorted(range(n), key=lambda x: min_dist[x]):
    if vis[u]:
        continue

    vis[u] = True
    seen = [False]*n
    seen[u] = True    
    ptr = 0
    found = [u]
    while ptr < len(found):
        v = found[ptr]
        ptr += 1
        for w in range(n):
            if {{completion}}
                seen[w] = True
                found.append(w)
    
    ok = all(dist[found[i]][found[j]] == min_dist[u] for i in range(len(found)) for j in range(i+1, len(found)))
    if len(found) == 1 or not ok:
        cnt[1] += 1
    else:
        # print('found', found, ok)
        cnt[len(found)] += 1
        for u in found:
            vis[u] = True


# print('cnt', cnt[1:])

ans = 0
for two in range(cnt[2] + 1):
    for three in range(cnt[3] + 1):
        for four in range(cnt[4] + 1):
            ans += P(n, n - two - 2*three - 3*four) * C(cnt[2], two) % MOD \
                * C(cnt[3], three) % MOD \
                * C(cnt[4], four) % MOD
            if ans >= MOD:
                ans -= MOD
            # print(f'add P({n},{n - two - 2*three - 3*four})*C({cnt[2]},{two})*C({cnt[3]},{three})*C({cnt[4]},{four}) {ans}')
print(ans)",not seen[w] and dist[v][w] == min_dist[v]:,seen[w] = True
"



#############################
#############
cnb_max=10**5
mod=998244353
#############

kai=[1]*(cnb_max+1)
rkai=[1]*(cnb_max+1)
for i in range(cnb_max):
    kai[i+1]=kai[i]*(i+1)%mod

rkai[cnb_max]=pow(kai[cnb_max],mod-2,mod)
for i in range(cnb_max):
    rkai[cnb_max-1-i]=rkai[cnb_max-i]*(cnb_max-i)%mod

def cnb(x,y):
    if y>x:
        return 0
    if x<0:return 0
    if y<0:return 0
    return (kai[x]*rkai[y]%mod)*rkai[x-y]%mod


def inv(n):
    return kai[n-1]*rkai[n]%mod

##################################



n=int(input())
x=[]
y=[]
for i in range(n):
    a,b=map(int,input().split())
    x.append(a)
    y.append(b)
ok=[[0]*n for i in range(n)]
tto=[0]*n
def dist(i,j):
    return abs(x[i]-x[j])+abs(y[i]-y[j])
for i in range(n):
    mi=10**18
    for j in range(n):
        if i==j:continue
        mi=min(mi,dist(i,j))
    for j in range(n):
        if i==j:continue
        if mi==dist(i,j):
            ok[i][j]=1
            tto[i]+=1

s=[]
for a in range(n):
    for b in range(a+1,n):
        for c in range(b+1,n):
            for d in range(c+1,n):
                nod=[a,b,c,d]
                flag=1
                for i in nod:
                    for j in nod:
                        if i==j:continue
                        flag&=ok[i][j]
                    if tto[i]!=3:flag=0
                if flag:s.append(4)

for a in range(n):
    for b in range(a+1,n):
        for c in range(b+1,n):
                nod=[a,b,c]
                flag=1
                for i in nod:
                    for j in nod:
                        if {{completion}}continue
                        flag&=ok[i][j]
                    if tto[i]!=2:flag=0
                if flag:s.append(3)

for a in range(n):
    for b in range(a+1,n):
                nod=[a,b]
                flag=1
                for i in nod:
                    for j in nod:
                        if i==j:continue
                        flag&=ok[i][j]
                    if tto[i]!=1:flag=0
                if flag:s.append(2)

dp=[0]*(n+1)
dp[n-sum(s)]=1
for cnt in s:
    newdp=[0]*(n+1)
    for i in range(n+1):
        dp[i]%=mod
        if i+cnt<=n:newdp[i+cnt]+=dp[i]
        if i+1<=n:newdp[i+1]+=dp[i]
    dp=newdp[:]
ans=0
for k in range(n+1):
    ans+=dp[k]*cnb(n,k)*kai[k]
    ans%=mod
print(ans)



",i==j:,i in nod:
