eval_prompt,ground_truth,model_output
"import math
import sys
input=sys.stdin.readline

t = int(input())
while t>0:
    n = int(input())
    a = list(map(int, input().split()))
    d = {}
    DELTA = 10**(-6)
    for ai in a:
        if (ai + 3 not in d):
            d[ai + 3] = 0
        d[ai + 3] += 1
    ans = []
    q = int(input())
    for i in range(q):
        x,y = map(int, input().split())
        adder = (x*x - 4*y)
        if (adder < 0):
            ans.append(0)
        else:
            adder = math.isqrt(adder)
            a1 = int((x + adder)//2)
            a2 = int((x - adder)//2)
            if (abs(a1 + a2 - x) <= DELTA and abs(a1 * a2 - y) <= DELTA):
                if (abs(a1-a2) <= DELTA):
                    ans.append((d.get(a1 + 3, 0) * (d.get(a1 + 3, 0) - 1))//2)
                else:
                    {{completion}}
            else:
                ans.append(0)
    print(*ans)
            
        
    t-=1","ans.append(d.get(a1 + 3, 0) * d.get(a2 + 3, 0))","ans.append((d.get(a2 + 3, 0) * (d.get(a2 + 3, 0) - 1))//2)"
"import sys
input = lambda: sys.stdin.readline().rstrip()
ii = lambda: int(input())
mint = lambda: map(int, input().split())
lint = lambda: list(mint())

m = 10**9+7

from math import isqrt

def solve():
    n = ii()
    cnt = {}
    for x in mint():
        x ^= m
        if x not in cnt:
            cnt[x] = 0
        cnt[x] += 1

    nq = ii()
    ans = [0] * nq
    for i in range(nq):
        x, y = mint()
        res = 0
        delta = x * x - 4 * y
        if delta > 0:
            sd = isqrt(delta)
            if sd * sd != delta or (x + sd) % 2 != 0:
                {{completion}}
            a, b = (x + sd) // 2, (x - sd) // 2
            res = cnt.get(a^m, 0) * cnt.get(b^m, 0)
        elif delta == 0:
            a = x // 2
            res = cnt.get(a^m, 0) * (cnt.get(a^m, 0) - 1) // 2
        ans[i] = res
    return ans


T = ii()

for _ in range(T):
    ans = solve()
    print(*ans)",continue,sd = -sd - 1
"N = int(input()) ; Dic = [[] for _ in range(N+1)] ; I = list(map(int,input().split()))

for i in range(N-1) : Dic[I[i]].append(i+2)

Ans = 0 ; D = [1] ; V = [0] * (1+N) ; A = [1] * (1+N)

while D :
    n = D[-1]

    if V[n] == 0 :
        for num in Dic[n] : D.append(num)
        V[n] = 1 ; continue

    D.pop() ; cnt = 0 ; B = []

    for num in Dic[n] : cnt += A[num] ; B.append(A[num])

    dp = [0] * (1+cnt) ; dp[0] = 1 ; B.sort()

    for num in B :
        for j in range(cnt, -1, -1) :
            if dp[j] == 0 or j+num > cnt : {{completion}}
            dp[j+num] = 1

    check = 0
    for i in range(cnt+1) :
        if dp[i] == 1 : check = max(i*(cnt-i), check)

    Ans += check ; A[n] += cnt

print(Ans)",continue,"break
            if B[j+num] > dp[j+num] :
                dp[j+num] = B[j+num]"
"import sys

# sys.setrecursionlimit(10000)


def input_general():
    return sys.stdin.readline().rstrip('\r\n')


def input_num():
    return int(sys.stdin.readline().rstrip(""\r\n""))


def input_multi(x=int):
    return map(x, sys.stdin.readline().rstrip(""\r\n"").split())


def input_list(x=int):
    return list(input_multi(x))


def main():
    n = input_num()
    parent = input_list()
    edge_dict = [[] for _ in range(n + 1)]

    for i, p in enumerate(parent, 2):
        edge_dict[p].append(i)

    parent = [0] * 2 + parent

    answer = 0
    sub = [0] + [1] * n

    for u in range(n, 0, -1):
        p = parent[u]
        sub[p] += sub[u]

        if edge_dict[u]:
            cand = [sub[v] for v in edge_dict[u]]
            tot = sub[u] - 1

            dp = [1] + [0] * (tot // 2)
            half = len(dp)

            for d in cand:
                for i in range(half - 1 - d, -1, -1):
                    {{completion}}

            near = max(i for i, mask in enumerate(dp) if mask)
            answer += near * (tot - near)

    print(answer)


if __name__ == ""__main__"":
    main()
",dp[i + d] |= dp[i],"dp[i] = max(dp[i], dp[i + d])

            dp[0] = 0"
"from collections import defaultdict
n = int(input())
arr = [int(i) for i in input().split()]
if n == 2:
    print(0)
else:
    t = [1]*(n+1)
    p = list(range(n+1))
    dic = defaultdict(list)
    for i,v in enumerate(arr):
        dic[v].append(i+2)
        p[v] = 0
    dic2 = dic.copy()
    for i in dic.keys():
        dic2[i] = dic[i][::]
    qq = sorted(set(p))[1:]
    while qq and dic!={}:
        mm = qq.pop()
        t[arr[mm-2]] += t[mm]
        #print(dic,mm)
        dic[arr[mm-2]].remove(mm)
        if dic[arr[mm-2]] == []:
            qq.append(arr[mm-2])
            del dic[arr[mm-2]]
    ans = 0
    #print(dic2)
    for x in dic2.keys():
        if len(dic2[x]) == 1:
            continue
        pp = [t[i] for i in dic2[x]]
        
        ss = set()
        tot = sum(pp)
        hf = tot//2
        res = 0
        for i in pp:
            if i >= hf:
                res = i*(tot-i)
                break
            tt = set()
            tt.add(i)
            for st in ss:
                if st + i == hf:
                    res = hf*(tot-hf)
                    break
                elif st + i< hf:
                    {{completion}}
            if res > 0:
                break
            ss |= tt
        if res == 0:
            res = max(ss)*(tot-max(ss))
        ans += res
    #print(t)
    print(ans)
    
                ",tt.add(st+i),tt.add(st + i)
"T=int(input())
from sys import stdin, setrecursionlimit
input = stdin.readline
readline = stdin.readline

for _ in range(T):
  N,K=map(int,input().split())
  A=list(map(int, input().split()))
  if A[0]==A[-1]:
    a=A[0]
    if A.count(a)>=K:
      print('Yes')
    else:
      print('No')
  else:
    a,b=A[0],A[-1]
    ca,cb=0,0
    for aa in A:
      if ca<K:
        if a==aa:
          ca+=1
      else:
        if b==aa:
          {{completion}}
    if cb<K:
      print('No')
    else:
      print('Yes')",cb+=1,"cb+=1
        else:
          break
    if ca<K:
      print('No')
    else:
      print('Yes')
      
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
"
"import sys

R = sys.stdin.readline
inf = int(1e18)
mod = int(1e9) + 7


def get_int() -> int:
    return int(R())


def get_str() -> str:
    return R().strip()


def get_int_list() -> list:
    return list(map(int, R().split(' ')))


def init_matrix(n_, m_, value_=0) -> list:
    return [[value_] * m_ for _ in range(n_)]


def solve():
    n, k = get_int_list()
    a = get_int_list()

    cnt_0 = cnt_n = 0
    for i in range(n):
        if a[i] == a[0] and cnt_0 < k:
            {{completion}}
        if a[i] == a[-1] and cnt_0 == k and cnt_n < k:
            cnt_n += 1

    if a[0] == a[-1] and cnt_0 == k or cnt_0 == cnt_n == k:
        print('YES')
    else:
        print('NO')


for _ in range(get_int()):
    solve()
",cnt_0 += 1,cnt_0 += 1
"t=int(input())
l=[]
for i in range(t):
    x=input().split()
    y=input().split()
    n=int(x[0])
    k=int(x[1])
    if n==1:
        l.append('YES')
    else:
        a=y[0]
        b=y[-1]
        if a==b:
            cnt=0
            for i in y:
                if i==a:
                    cnt+=1
                if cnt==k:
                    l.append('YES')
                    break
            if cnt<k:
                l.append('NO')
        else:
            j=0
            cnt=0
            while j<n:
                if y[j]==a:
                    cnt+=1
                if cnt==k:
                    break
                j+=1
            j+=1
            if cnt==k:
                cnt=0
                while j<n:
                    if y[j]==b:
                        {{completion}}
                    if cnt==k:
                        break
                    j+=1
                if cnt==k:
                    l.append('YES')
                else:
                    l.append('NO')
            else:
                l.append('NO')
for i in l:
    print(i)
            
                
            
            

        
        
            
    
",cnt+=1,cnt+=1
"import sys
 
input = sys.stdin.readline
N = 1 << 20
n = 0
q = int(input())
s = [0] * (q + 1)
b = [0] * q
stack = []
pos = [q] * N
c = [0] * (q + 1)
for _ in range(q):
    a = input().strip().split()
    if a[0] == ""?"":
        print(s[n],flush=True)
    elif a[0] == ""-"":
        k = int(a[1])
        stack.append([-1,k])
        n -= k
    elif a[0] == ""+"":
        x = int(a[1])
        stack.append([x,pos[x],b[n],pos[b[n]],s[n + 1]])
        if pos[b[n]] == n:
            c[pos[b[n]]] -= 1
            pos[b[n]] = q
            c[pos[b[n]]] += 1
        if pos[x] > n:
            c[pos[x]] -= 1
            pos[x] = n
            c[pos[x]] += 1
        s[n + 1] = s[n] + c[n]
        b[n] = x
        n += 1
    else:
        T = stack.pop()
        if T[0] == -1:
            n += T[1]
        else:
            n -= 1
            x,px,z,pz,sn = T
            b[n] = z
            s[n + 1] = sn
            if px != pos[x]:
                {{completion}}
 
            if pos[z] != pz:
                c[pos[z]] -= 1
                pos[z] = pz
                c[pos[z]] += 1","c[pos[x]] -= 1
                pos[x] = px
                c[pos[x]] += 1","c[px] -= 1
                pos[px] = x
                c[px] += 1
            if pos[z] > pz:
                c[pos[z]] -= 1
                pos[z] = pz
                c[pos[z]] += 1"
"import sys

input = sys.stdin.readline
N = 1 << 20
n = 0
q = int(input())
s = [0] * (q + 1)
b = [0] * q
stack = []
pos = [q] * N
c = [0] * (q + 1)
for _ in range(q):
    a = input().strip().split()
    if a[0] == ""?"":
        print(s[n],flush=True)
    elif a[0] == ""-"":
        k = int(a[1])
        stack.append([-1,k])
        n -= k
    elif a[0] == ""+"":
        x = int(a[1])
        stack.append([x,pos[x],b[n],pos[b[n]],s[n + 1]])
        if pos[b[n]] == n:
            c[pos[b[n]]] -= 1
            pos[b[n]] = q
            c[pos[b[n]]] += 1
        if pos[x] > n:
            c[pos[x]] -= 1
            pos[x] = n
            c[pos[x]] += 1
        s[n + 1] = s[n] + c[n]
        b[n] = x
        n += 1
    else:
        T = stack.pop()
        if T[0] == -1:
            n += T[1]
        else:
            n -= 1
            x,px,z,pz,sn = T
            b[n] = z
            s[n + 1] = sn
            if px != pos[x]:
                {{completion}}

            if pos[z] != pz:
                c[pos[z]] -= 1
                pos[z] = pz
                c[pos[z]] += 1","c[pos[x]] -= 1
                pos[x] = px
                c[pos[x]] += 1","c[px] -= 1
                pos[px] = x
                c[px] += 1
            if pos[z] > pz:
                c[pos[z]] -= 1
                pos[z] = pz
                c[pos[z]] += 1"
"import sys
input = lambda :sys.stdin.readline()[:-1]
ni = lambda :int(input())
na = lambda :list(map(int,input().split()))
yes = lambda :print(""yes"");Yes = lambda :print(""Yes"");YES = lambda : print(""YES"")
no = lambda :print(""no"");No = lambda :print(""No"");NO = lambda : print(""NO"")
#######################################################################

def solve(l,r):#l:0, r:1
    if l + r >= n+1:return 10**9
    res = 10**9
    x = 10**9
    l, r = r, l
    for i in range(l, n-r+1):
        x = min(x, l - (s[i]-s[i-l]))
        res = min(res, x + s[i+r]-s[i])
    x = 10**9
    l,r = r, l
    for i in range(l, n-r+1):
        x = min(x, s[i]-s[i-l])
        res = min(res, x + r - (s[i+r]-s[i]))
    return res

for _ in range(ni()):
    n, k = na()
    t = [int(i) for i in input()]
    s = [0]
    for i in range(n):
        s.append(s[-1] + t[i])
    
    j = n
    ans = []
    for i in range(n+1):
        while j >= 0:
            x = solve(i, j)
            #print(i, j, x)
            if x > k:
                j -= 1
            else:
                {{completion}}
    f = []
    #print(ans)
    for a in range(1, n+1):
        res = 0
        for i, j in ans:
            res = max(res, i * a + j)
        f.append(res)
    print(*f)","ans.append((i, j))
                break","ans.append((i, j))
                j -= 1
                break
    "
"from queue import deque
t=int(input())
while t>0:
    a=list(map(int,input().split()))
    n=a[0]
    m=a[1]
    S=input()
    f=[]
    g=[]
    ans=[]
    for i in range(m+1):
        f.append(0)
        g.append(0)
    for i in range(n+1):
        ans.append(-1)
    for i in range(n):
        o=0
        s=0
        j=i
        while j>=0:
            s=s+1
            o=o+(S[j]!='0')
            if o<=m:
                {{completion}}
            j=j-1
        o=0
        s=0
        j=i
        while j>=0:
            s=s+1
            o=o+(S[j]!='1')
            if o<=m:
                g[o]=max(g[o],s)
            j=j-1
        for ii in range(1,m+1):
            f[ii]=max(f[ii],f[ii-1])
            g[ii]=max(g[ii],g[ii-1])
        j=i
        o=0
        s=0
        while j<n:
            if o<=m:
                ans[f[m-o]]=max(ans[f[m-o]],s)
            j=j+1
            if j<n:
                o=o+(S[j]!='1')
            s=s+1
        j=i
        o=0
        s=0
        while j<n:
            if o<=m:
                ans[s]=max(ans[s],g[m-o])
            j=j+1
            if j<n:
                o=o+(S[j]!='0')
            s=s+1
    for i in range(1,n+1):
        s=0
        for j in range(n+1):
            if ans[j]>=0:
                s=max(s,j*i+ans[j])
        print(s,end=' ')
    print()
    t=t-1

","f[o]=max(f[o],s)","g[o]=max(g[o],s)"
