eval_prompt,ground_truth,model_output
"import sys
input = sys.stdin.readline
for _ in range((int)(input())) :
    s = input().rstrip('\n')
    n = len(s)
    answer = n + 1
    for x in range(26) :
        star = chr(ord('a') + x)
        maxi = 0
        cnt = 0
        for _ in range(n) :
            if s[_] is not star : cnt += 1
            else : {{completion}}
            maxi = max(maxi , cnt)
        ans = 0
        pow = 1
        while pow <= maxi :
            pow *= 2
            ans += 1
        answer = min(answer , ans)
    print(answer)",cnt = 0,"l //= 2
                op += 1"
"import sys
input = sys.stdin.readline

INF = 99999999999
era = [INF]*1000001
for i in range(2, 1000001):
    if era[i] != INF:
        {{completion}}
    era[i] = i
    for j in range(i*i, 1000001, i):
        era[j] = min(era[j], i)

for _ in range(int(input())):
    
    n, m = map(int, input().split())
    print(""YES"" if era[n] > m else ""NO"")
    
",continue,")
era[j] = min(era[j], i)
("
"import sys
input = sys.stdin.readline
 
P = [0] * 1000001
for i in range(2, 1000001) :
    if P[i] == 0 :
        j = 1
        while i*j <= 1000000 :
            if P[i*j] == 0 : {{completion}}
            j += 1
 
for _ in range(int(input())) :
    a, b = map(int,input().split())
    if a == 1 or P[a] > b : print('YES')
    else : print('NO')",P[i*j] = i,"print(""YES"")"
"import sys
input=sys.stdin.readline
li=[0]*int(1e6+1)
for i in range(2,int(1e6+1)):
    if not li[i]:
        li[i]=i
        for j in range(i,int(1e6+1),i):
            if not li[j]:
                li[j]=i
for i in range(int(input())):
    n,m=map(int,input().split())
    if 1 in (n,m):
        print(""YES"")
    else:
        if m>=n:
            print(""NO"")
        else:
            if li[n]<=m:
                print(""NO"")
            else:
                {{completion}}","print(""YES"")","if li[n]<=m:
    print(""NO"")
else:
    print(""YES"")"
"for sdr in[*open(0)][2::2]:
    {{completion}}","pp=sorted(map(int,sdr.split()));
    print(max(pp[0]*pp[1],pp[~0]*pp[~1]))","x=sorted(map(int,sdr.split()));print(max(x[0]*x[1],x[~0]*x[~1]))"
"from sys import stdin
input = stdin.readline 
for chir in range(int(input())):
    {{completion}}","n_m = int(input())
    abr = list(map(int, input().split()))
    abr.sort()
    print(max(abr[-1] * abr[-2], abr[0] * abr[1]))","x=sorted(map(int,input().split()));print(max(x[0]*x[1],x[~0]*x[~1]))"
"for v in[*open(0)][2::2]:{{completion}}
","x=sorted(map(int,v.split()));print(max(x[0]*x[1],x[~0]*x[~1]))","n=int(v)
a=list(map(int,input().split()))
a.sort()
print(max(a[0]*a[1],a[-1]*a[-2]))"
"import sys
inp = sys.stdin.readline
for _ in range(int(inp())):
    n = int(inp())
    s = inp()
    A = [0]*26
    B = [0]*26
    for c in s[:-1]:
        B[ord(c)-97] += 1
    for i in range(n//2):
        if s[i] == s[n-i-1]:
            A[ord(s[i])-97] += 1
    if n%2 or max(B) > n//2:
        print(-1)
    else:
        if 2*max(A) > sum(A):
            print(max(A))
        else:
            {{completion}}

		     	 	 	  	 		 			  	 		",print((sum(A)+1)//2),"ans += 1
                    cnt[ord(line[i]) - 97] += 1"
"import sys
input = sys.stdin.readline
K = 26

def solve():
    n = int(input())
    s = input().rstrip()
    if n % 2 == 1:
        return -1
    
    cnt = [0] * K
    for i, char in enumerate(s):
        cnt[ord(char) - ord(""a"")] += 1
    
    if max(cnt) > n // 2:
        return -1
    
    cnt = [0] * K
    sm = 0
    for i in range(n // 2):
        if s[i] == s[n - 1 - i]:
            {{completion}}

    return max((sm + 1) //  2, max(cnt))


T = int(input())
out = [solve() for _ in range(T)]
print(""\n"".join(map(str, out)))","cnt[ord(s[i]) - ord(""a"")] += 1
            sm += 1","ans += 1
            cnt[ord(line[i]) - 97] += 1"
"from sys import stdin, stdout

if __name__ == '__main__':
    for _ in range(int(stdin.readline())):
        n = int(stdin.readline())
        line = stdin.readline()

        ans, cnt = 0, [0] * 30
        for i in range(n):
            cnt[ord(line[i]) - 97] += 1

        if n & 1 or max(cnt) > n >> 1:
            ans = -1
        else:
            cnt = [0] * 30
            for i in range(n >> 1):
                if line[i] == line[n - i - 1]:
                    {{completion}}
            ans = max(max(cnt), (ans + 1) >> 1)
        stdout.write(str(ans) + '\n')
","ans += 1
                    cnt[ord(line[i]) - 97] += 1","cnt[ord(line[i]) - 97] += 1
            ans += 1"
"def s():
      n = int(input())
      if n%2  :{{completion}}
      a = [0]*n
      p,im=n,n-1

      for i in range(0,n,2):
          a[i] = im
          a[i+1]=p
          im,p=im-2,p-2
      return a


      
for q in range(int(input())):
    print(*s())
          
    
",return [-1 + 2*(n==1)],"if n%2:
    a = [0]*n
    p,im=n,n-1

    for i in range(0,n,2):
        a[i] = im
        a[i+1]=p
        im,p=im-2,p-2
else:
    a = [0]*n
    p,im=n,n-1

    for i in range(0,n,2):
        a[i] = im
        a[i+1]=p
        im,p=im-1,p"
"I = lambda: map(int,input().split())
for _ in range(int(input())):
    {{completion}}","n,m= I();b = list(I())
    b.sort()
    print(max(b[-2]-b[0],b[-1]-b[1])*(min(n,m)-1)+(b[-1]-b[0])*(n*m-min(n,m)))","n,m = map(int,input().split())
    l = list(map(int,input().split()))
    low = min(l)
    high = max(l)
    l.remove(high)
    l.remove(low)
    low2 = min(l)
    high2 = max(l)
    
    indl = min(n,m)
    indh = max(n,m)
 
 
    jin = indl*(indh-1)*(high-low)
    jin = jin + (indl-1"
"t = int(input())
for i in range(t):
    h,w = map(int,input().split())
    if h > w: {{completion}}
    a = list(map(int,input().split()))
    a.sort()
    x = abs(a[h*w-1]-a[0])
    ans = x*h*(w-1)+(x-min(a[h*w-1]-a[h*w-2],a[1]-a[0]))*(h-1)
    print(ans)

 	 	        												  					","h,w = w,h","n,m= I();b = list(I())
    b.sort()
    print(max(b[-2]-b[0],b[-1]-b[1])*(min(n,m)-1)+(b[-1]-b[0])*(n*m-min(n,m)))"
"t = int(input())
for _ in range(t):
    {{completion}}
    ","n,m = map(int,input().split())
    l = list(map(int,input().split()))
    low = min(l)
    high = max(l)
    l.remove(high)
    l.remove(low)
    low2 = min(l)
    high2 = max(l)
    
    indl = min(n,m)
    indh = max(n,m)
 
 
    jin = indl*(indh-1)*(high-low)
    jin = jin + (indl-1)*(high2-low)
    
    rm = indl*(indh-1)*(high-low)
    rm = rm + (indl-1)*(high-low2)
    print(max(rm,jin))","n,m= I();b = list(I())
    b.sort()
    print(max(b[-2]-b[0],b[-1]-b[1])*(min(n,m)-1)+(b[-1]-b[0])*(n*m-min(n,m)))"
"import sys

input = sys.stdin.buffer.readline

from math import gcd

for _ in range(int(input())):
    n = int(input())
    a = list(map(int, input().split()))

    ans = 0

    for i in range(n//2):
        {{completion}}

    print(ans)
","ans = gcd(ans, a[i]-a[n-1-i])","ans = gcd(ans, abs(a[i] - a[n - i - 1]))"
"from sys import stdin, stdout
from math import gcd

for _ in range(int(stdin.buffer.readline())):
    n = int(stdin.buffer.readline())
    nums = list(map(int, stdin.buffer.readline().split()))

    answer = 0
    
    for index in range(n >> 1):
        {{completion}}

    stdout.write(f""{answer}\n"")
","answer = gcd(answer, abs(nums[index] - nums[n - 1 - index]))","answer = gcd(answer, nums[index] - nums[n - 1 - index])"
"from math import gcd
import sys
input = sys.stdin.readline

for _ in range(int(input())):
    n = int(input())
    A = list(map(int, input().split()))
    ans = 0
    for i in range(n // 2):
        if A[i] == A[n - i - 1]:
            continue
        if ans == 0:
            ans = abs(A[i] - A[n - i - 1])
        else:
            {{completion}}
    print(ans)
","ans = gcd(ans, abs(A[i] - A[n - i - 1]))","ans = gcd(ans, A[i] - A[n - 1 - i])"
"for _ in range(int(input())):
    ans = 0
    done = -1
    for i in range(4):
        a, b = map(int, input().split())
        if(done==-1):
            if (i == 0):
                ans = a
            elif (ans != a):
                {{completion}}
    print(ans*ans)
","ans -= a
                done = 1","ans = 0
done = -1
for i in range(4):
    a, b = map(int, input().split())
    if(done==-1):
        if (i == 0):
            ans = a
        elif (ans != a):
            done = i"
"
n=int(input())
l=[]
for i in range(n):
    t=[]
    for i in range(4):
        {{completion}}
    x=max(abs(t[0][0]-t[1][0]),abs(t[1][0]-t[2][0]))
    y=max(abs(t[0][1]-t[1][1]),abs(t[1][1]-t[2][1]))
    l.append(x*y)
for i in l:
    print(i)




    ","t.append(list(map(int,input().split())))","x=max(abs(t[0][0]-t[1][0]),abs(t[1][0]-t[2][0]))
y=max(abs(t[0][1]-t[1][1]),abs(t[1][1]-t[2][1]))
l.append(x*y)"
"
nbc=int(input())
for i in range (nbc):
    a1,a2=map(int,input().split())
    b1,b2=map(int,input().split())
    c1,c2=map(int,input().split())
    d1,d2=map(int,input().split())
    if a1==b1:
        s=((a2-b2)**2)
    elif a1==c1:
        {{completion}}
    elif a1==d1:
        s=((a2-d2)**2)
    print(s)",s=((a2-c2)**2),s=((a2-c2)**2)
"def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        b = list(map(int, input().split()))
        res = 0
        nums = [[] for _ in range(n * 2 + 1)]
        f = [0] * (n * 2 + 1)
        for i in range(n):
            nums[a[i]].append(b[i])
        for i in range(1, int((n * 2) ** 0.5 + 10 ** -6) + 1):
            for j in nums[i]:
                if i * i - j > 0:
                    res += f[i * i - j]
                f[j] += 1
            for k in range(i + 1, (n * 2) // i + 1):
                for j in nums[k]:
                    if i * k - j > 0:
                        {{completion}}
            for j in nums[i]:
                f[j] -= 1
        print(res)

solve()
",res += f[i * k - j],res += f[i * i - j]
"# https://codeforces.com/contest/1831

import sys
from math import isqrt

input = lambda: sys.stdin.readline().rstrip()  # faster!


def solve_case():
    n = int(input())  # 2 <= n <= 2*10**5
    a = list(map(int, input().split()))  # 1 <= a[i] <= n
    b = list(map(int, input().split()))  # 1 <= b[i] <= n

    mem = [[] for _ in range(n + 1)]
    for va, vb in zip(a, b):
        mem[va] += [vb]

    ans = 0
    cnt = [0] * (n + 1)

    for va1 in range(1, isqrt(2 * n) + 1):

        if not mem[va1]:
            continue

        for vb1 in mem[va1]:
            vb2 = va1 * va1 - vb1
            if 1 <= vb2 <= n:
                ans += cnt[vb2]
            cnt[vb1] += 1

        for va2 in range(va1 + 1, n + 1):
            if va1 * va2 > 2 * n:
                break
            for vb2 in mem[va2]:
                vb1 = va1 * va2 - vb2
                if 1 <= vb1 <= n:
                    {{completion}}

        # undo count (faster than recreating array)
        for vb1 in mem[va1]:
            cnt[vb1] -= 1

    print(ans)


for _ in range(int(input())):
    solve_case()
",ans += cnt[vb1],ans += cnt[vb2]
"import sys
input = sys.stdin.readline

from math import gcd, isqrt
# import bisect #-->For bisect.bisect_left=lower_bound and bisect_right=upper_bound)

t = 1
t = int(input())
for _ in range(t):
    n = int(input())
    a = list(map(int, input().split()))
    b = list(map(int, input().split()))

    D = [[] for _ in range(n+1)]
    for i in range(n):
        D[a[i]].append(b[i])

    mb = max(b)*2
    nm = isqrt(mb)
    ans = 0
    f = [0]*(n+1)
    for i in range(1, nm + 1):
        for j in D[i]:
            x = i * i - j
            if (0 < x <= n):
                ans += f[x]
            f[j] += 1
        for j in range(i+1, min(mb//i,n)+1):
            for k in D[j]:
                x = i * j - k
                if (0 < x <= n):
                    {{completion}}
        for j in D[i]:
            f[j] -= 1
    print(ans)",ans += f[x],ans += f[x]
"from sys import stdin
input = stdin.readline


MD = 10**9 + 7


f = [[i & j for j in range(64)] for i in range(64)]

for _ in range(int(input())):
    n, k = map(int, input().split())
    dp = [0]*64
    for i in map(int, input().split()):
        for j in range(64):
            {{completion}}
        dp[i] += 1
    ans = 0
    for i in range(64):
        if bin(i).count(""1"") == k:
            ans += dp[i]
    print(ans % MD)","dp[f[j][i]] += dp[j]
            dp[f[j][i]] %= MD","dp[j & lst[i]] += dp[j]
                dp[j & lst[i]] %= 1000000007"
"import sys

R = lambda:map(int, sys.stdin.readline().rstrip().split())

def find(lst):
    ans = 0
    for i in range(len(lst)):
        if lst[i] == '1':
            ans += 1
    return ans
    
def solve():
    n, k = R()
    lst = list(R())
    arr = set(lst)
    dp = [0] * 64
    for i in range(n):
        for j in range(64):
            if dp[j] != 0:
                {{completion}}
        dp[lst[i]] += 1
    ans = 0
    for i in range(64):
        now = i
        cntOne = 0
        while now:
            cntOne += now & 1
            now >>= 1
        if cntOne == k:
            ans += dp[i]
            ans %= 1000000007
    print(ans)

t ,= R()
for _ in range(t):
    solve()
","dp[j & lst[i]] += dp[j]
                dp[j & lst[i]] %= 1000000007","dp[f[j][i]] += dp[j]
            dp[f[j][i]] %= MD"
"import sys

input = lambda: sys.stdin.readline().rstrip()

MOD = 10 ** 9 + 7
d_cnt = [0] * 64  # d_cnt[i] -- кол-во единиц в двоичном представлении числа i

for i in range(1, 64):
    d_cnt[i] = d_cnt[i // 2] + (i & 1)


def solution(n, k, a):
    cnt = [0] * 64
    for i in a:
        cnt[i] += 1

    for j in range(6):
        bit = 1 << j
        for i in range(1 << 6):
            if i & bit == 0:
                {{completion}}

    dp = [2 ** cnt[i] for i in range(64)]

    for j in range(6):
        bit = 1 << j
        for i in range(1 << 6):
            if i & bit == 0:
                dp[i] -= dp[i | bit]

    res = sum([dp[i] for i in range(64) if d_cnt[i] == k])
    if k == 6:
        res -= 1

    return res % MOD


for _ in range(int(input())):
    n, k = [int(i) for i in input().split()]
    a = [int(i) for i in input().split()]
    print(solution(n, k, a))
",cnt[i] += cnt[i | bit],"dp[f[j][i]] += dp[j]
            dp[f[j][i]] %= MOD"
"import sys
input = sys.stdin.readline

for _ in range(int(input())):
    n = int(input())
    q = (n+1)*n//2
    if n == 1:
        print(1)
        continue
    if q % n == n//2 and n % 2 == 0:
        d = [n, n-1]
        for i in range(1, (n-2)//2+1):
            {{completion}}
        print(' '.join(map(str, d)))
    else:
        print(-1)","d.append(i*2)
            d.append(d[-2]-2)","print(n//2, n-1)"
"n_val, a_val, x_val, y_val, m_val, k_val = map(int, input().split())
mod = 998244353
dp = [0] * k_val
pref = 0
res = 0
for idx in range(n_val):
    for i in range(k_val - 1, 0, -1):
        {{completion}}
    pref += a_val
    pref %= mod
    dp[0] += pref
    for i in range(k_val):
        dp[i] %= mod
    res ^= dp[-1] * (idx + 1)
    a_val = (a_val * x_val + y_val) % m_val
print(res)
",dp[i] += dp[i - 1],"dp[i] += dp[i - 1]
        dp[i] %= mod"
"import sys
import collections
#import math
#import bisect
#import heapq
#import itertools
#import functools
input = sys.stdin.readline

n, a, x, y, m, k = map(int, input().split())
M = 998244353
arr = [a] * n
for i in range(1, n):
    arr[i] = (arr[i-1] * x + y) % m

def pre(ls):
    for i in range(1, n):
        {{completion}}

for _ in range(k + 1):
    pre(arr)
res = 0
for i in range(n-k+1):
    res ^= arr[i] * (i + k)
print(res)
",ls[i] = (ls[i] + ls[i-1]) % M,"for i in range(1, k+1):
    for j in range(i, n+1):
        arr[j] += arr[j-i]
        arr[j] %= M"
