eval_prompt,ground_truth,model_output
"for {{completion}}:input();a,b,*_,c,d=sorted(map(int,input().split()));print(c+d-a-b)",t in range(int(input())),t in range(int(input()))
"for {{completion}}:p,q,*_,r,s=sorted(map(int,sdr.split()));print(r+s-p-q)",sdr in[*open(0)][2::2],sdr in[*open(0)][2::2]
"for {{completion}}:
    input()
    a, b, *_, c, d = sorted(map(int, input().split()))
    print(c+d-a-b)
    ",_ in range(int(input())),t in range(int(input()))
"for {{completion}}:
    input()
    a = sorted(map(int, input().split()))
    print(a[-1] + a[-2] - a[0] - a[1])
",_ in range(int(input())),t in range(int(input()))
"f=open(0)
s=lambda:map(int,next(f).split())
n,tst=s()
arr={}
i=g=ans=0
for x in s():ans+=x;i+=1;arr[i]=x
while tst:
    tst-=1;t,*x=s()
    if {{completion}}:i,x=x;ans+=x-arr.get(i,g);arr[i]=x
    else:arr={};g,=x;ans=g*n
    print(ans)
  ",t&1,t & 1
"test = int(input())

for i in range(test):
    ans = ""B""
    cnt =0
    while cnt < 8 :
        t = input()
        if t.strip() != '':
            cnt +=1
            if {{completion}}:
                ans = ""R""

    print(ans)            
    

    
        
    
    
    ","t == ""RRRRRRRR""",row.count('R')==8
"t=int(input())
for p in range(t):
    
    l=[]
    c=0
    a=['R','R','R','R','R','R','R','R']
    while(len(l)<8):
        s=input()
        if {{completion}}:
            l.append([*s])
    for i in range(8):
        if l[i]==a:
            c=1
            break
    print(""B"" if c!=1 else ""R"")",len(s)==8,len(l[i])==8
"t=int(input())
for p in range(t):
    
    l=[]
    c=0
    a=['R','R','R','R','R','R','R','R']
    while(len(l)<8):
        s=input()
        if len(s)==8:
            l.append([*s])
    for i in range(8):
        if {{completion}}:
            c=1
            break
    print(""B"" if c!=1 else ""R"")",l[i]==a,l[i]==a
"for _ in range(int(input())):
    l=[]
    ans=""B""
    while len(l)!=8:
        l.append(input())
        if {{completion}}:
            l.pop()

    for row in l:
        if row.count('R')==8:
            ans='R'
            break

    print(ans)
        
    ",len(l[-1])<8,row.count('R')==8
"for _ in range(int(input())):
    l=[]
    ans=""B""
    while len(l)!=8:
        l.append(input())
        if len(l[-1])<8:
            l.pop()

    for row in l:
        if {{completion}}:
            ans='R'
            break

    print(ans)
        
    ",row.count('R')==8,len(l[-1])<8
"from sys import stdin
n = int(input())
lines = stdin.read().split()
a = 0
for ele in range(n):
    for i in range(8):
        if {{completion}}:
            print('R')
            break
    else:
        print('B')
    a+=8",lines[i+a].count('R') == 8,lines[i + a].count('R') == 8
"for _ in range(int(input())):
    met = []
    res = []
    judge = True
    i = 0
    while i <  8:
        tmp = input()
        met.append(tmp)
        if {{completion}}:
            i += 1
        if tmp == ""R"" * 8 and judge:
            print(""R"")
            judge = False

    if judge:
        print(""B"")
#    for i in met:
#        print(i)",tmp != '',"tmp == ""R"" * 8 and judge"
"for _ in range(int(input())):
    met = []
    res = []
    judge = True
    i = 0
    while i <  8:
        tmp = input()
        met.append(tmp)
        if tmp != '':
            i += 1
        if {{completion}}:
            print(""R"")
            judge = False

    if judge:
        print(""B"")
#    for i in met:
#        print(i)","tmp == ""R"" * 8 and judge",tmp != ''
"n = int(input())
for i in range(n) :
    b = []
    j = 0
    while(j<8) :
        a = input()
        if(a != '') :
            b.append(a)
            j += 1
    key = 0
    for j in range(8) :
        ok = True
        for k in range(8) :
            if{{completion}}:
                ok = False
        if(ok) :
            key = 1
            print(""R"")
            break
    if(not key) :
        print(""B"")
                
    
        
",(b[j][k] != 'R') ,(len(set(b[j])) == 1 and b[j][0] == 'R')
"from sys import stdin

t = int(input())

lines = stdin.read().split()
j = 0
for num in range(t):
    for i in range(8):
        if {{completion}}:
            print('R')
            break
    else:
        print('B')
    j += 8",lines[i + j].count('R') == 8,lines[i+j].count('R') == 8
"t = int(input())

for _ in range(t):
     count = 0
     grid = []
     while count < 8:
        n = input()
        if len(n) != 0:
            count+=1
            grid.append(n)
     ans = False
     for i in range(8):
        x = False
        for j in range(8):
            if {{completion}}:
                x = True
        if not x:
            print('R')
            ans = True
            break
     if not ans:
        print('B')


",grid[i][j]!='R',grid[i][j] == 'R'
"n = int(input())
for i in range(n) :
    b = []
    j = 0
    key = '.'
    while(j<8) :
        a = input()
        if{{completion}}:
            b.append(a)
            j += 1
    for j in range(8) :
        if(len(set(b[j])) == 1 and b[j][0] == 'R') :
           key = 'R'
           break
    if(key!= 'R') :
        key = 'B'
    print(key)
",(a != '') ,(len(set(b[j])) == 1 and b[j][0] == 'R')
"n = int(input())
for i in range(n) :
    b = []
    j = 0
    key = '.'
    while(j<8) :
        a = input()
        if(a != '') :
            b.append(a)
            j += 1
    for j in range(8) :
        if{{completion}}:
           key = 'R'
           break
    if(key!= 'R') :
        key = 'B'
    print(key)
",(len(set(b[j])) == 1 and b[j][0] == 'R') ,(len(set(b[j])) == 1 and b[j][0] == 'R')
"import sys
ctr = [0, 0, 0]
cnt = [0]

while cnt[-1] < 10**9:
	i = ctr.index(min(ctr))
	cnt.append(cnt[-1] + 2*(sum(ctr) - ctr[i]))
	ctr[i] += 1


def solve(sn):
	t = int(sn)
	s, e = 0, len(cnt) - 1
	while s < e:
		m = (s + e) >> 1
		if {{completion}}:
			e = m
		else:
			s = m + 1
	return str(s)

inp = sys.stdin.read().split()
inp.pop(0)

print('\n'.join(map(solve, inp)))",cnt[m] >= t,cnt[m] >= t
"import sys
ctr = [0, 0, 0]
cnt = [0]

i = 0
tot = 0
s = 0
while tot < 10**9:
    tot += 2*(s - ctr[i])
    cnt.append(tot)
    ctr[i] += 1
    s += 1
    i += 1
    if i == 3: i = 0

def solve(sn):
	t = int(sn)
	s, e = 0, len(cnt) - 1
	while s < e:
		m = (s + e) >> 1
		if {{completion}}:
			e = m
		else:
			s = m + 1
	return str(s)

inp = sys.stdin.read().split()
inp.pop(0)

print('\n'.join(map(solve, inp)))",cnt[m] >= t,cnt[m] >= t
"a,b=map(int,input().split())
arr=[0]*500001
for {{completion}}:
    arr[i]+=1
for i in range(1,500000):
    arr[i+1]+=arr[i]//(i+1)
    arr[i]%=i+1
if sum(arr[:b])==0:
    print('Yes')
else:
    print('No')","i in map(int,input().split())","i in range(1,500000)"
"a,b=map(int,input().split())
arr=[0]*500001
for i in map(int,input().split()):
    arr[i]+=1
for {{completion}}:
    arr[i+1]+=arr[i]//(i+1)
    arr[i]%=i+1
if sum(arr[:b])==0:
    print('Yes')
else:
    print('No')","i in range(1,500000)","i in map(int,input().split())"
"import sys
from collections import Counter

input = sys.stdin.readline
n, x = map(int, input().split())
a = list(map(int, input().split()))
cnt = Counter(a)
rest, base = 0, 1
for t in range(x, 0, -1):
    if {{completion}}:
        n -= cnt[t]
        rest += cnt[t] % base
    rest %= base
    rest *= t
    base *= t
    if n == 0 or base - rest > n * t:
        break
print('Yes' if n == 0 and rest % base == 0 else 'No')",t in cnt,n == 0 or base - rest > n * t
"import sys
from collections import Counter

input = sys.stdin.readline
n, x = map(int, input().split())
a = list(map(int, input().split()))
cnt = Counter(a)
rest, base = 0, 1
for t in range(x, 0, -1):
    if t in cnt:
        n -= cnt[t]
        rest += cnt[t] % base
    rest %= base
    rest *= t
    base *= t
    if {{completion}}:
        break
print('Yes' if n == 0 and rest % base == 0 else 'No')",n == 0 or base - rest > n * t,n == 0
"def rl():
	return [int(i) for i in input().split()]

def solve():
	[n,x]=rl()
	a=rl()
	nax=500000+5
	ct=[0 for i in range(nax)]
	for b in a:
		ct[b]+=1
	for i in range(x):
		if {{completion}}:
			return ""No""
		ct[i+1]+=ct[i]/(i+1)
	return ""Yes""

print(solve())
",ct[i]%(i+1),ct[i] % (i+1) == 0
"# your code goes here

if __name__ == '__main__':
	n, x = map(int, input('').split(' '))
	a = list(map(int, input('').split(' ')))
	cnt = [0] * (x+2)
	for w in a:
		cnt[w] += 1
	for i in range(x):
		while {{completion}}:
			cnt[i] -= (i+1)
			cnt[i+1] += 1
	print('No' if sum(cnt[:x]) else 'Yes')
			
	",cnt[i] > i,cnt[i] > 0
"def factorial_divisibility(n, x, a: list):
    a.sort() 
    a.reverse()
    while True:
        k = a[-1]
        a.pop() 
        cnt = 1
        while {{completion}}:
            cnt += 1
            a.pop()
        if cnt < k + 1:
            return ('Yes' if k >= x else 'No' )
        for i in range(cnt // (k + 1)):
            a.append(k + 1) 
        for i in range(cnt % (k + 1)):
            a.append(k)

n, x = tuple(map(int, input().split(' ')))
a = input().split(' ')
a = list(map(int, a))

print(factorial_divisibility(n, x, a))



",len(a) > 0 and k == a[-1],cnt < k + 1
"def factorial_divisibility(n, x, a: list):
    a.sort() 
    a.reverse()
    while True:
        k = a[-1]
        a.pop() 
        cnt = 1
        while len(a) > 0 and k == a[-1]:
            cnt += 1
            a.pop()
        if {{completion}}:
            return ('Yes' if k >= x else 'No' )
        for i in range(cnt // (k + 1)):
            a.append(k + 1) 
        for i in range(cnt % (k + 1)):
            a.append(k)

n, x = tuple(map(int, input().split(' ')))
a = input().split(' ')
a = list(map(int, a))

print(factorial_divisibility(n, x, a))



",cnt < k + 1,len(a) > 0 and k == a[-1]
"n , x = [int(x) for x in input().split()]
l = [int(x) for x in input().split()]
s = [0] * (x+1)
for i in l:
    s[i] += 1
for i in range(1,x):
    if {{completion}}:
        s[i+1] += s[i]//(i+1)
    else:
        print('NO')
        break
else:
    print('Yes')",s[i] % (i+1) == 0,s[i]%(i+1)==0
"
ex = [0]
arr = [0]
for i in range(1):
    a = list(map(int, input().split()))
    ex = a[1]
    b = list(map(int, input().split()))
    arr = b

for i in range(1):
    dp = [0]*ex
    for a in arr:
        dp[a-1]+=1
    for m in range(len(dp)-1):
        while {{completion}}:
            dp[m] = dp[m] - m - 2
            dp[m+1]+=1
    dp = dp[:-1]
    A = sum(dp)
    if A == 0:
        ans='Yes'
    else:
        ans='No'
print(ans)
",dp[m]>=m+2,dp[m] % (m+1) == 0
"n,x=map(int,input().split())
s={i:0 for i in range(1,x+1)}
def f(x,a):
    s[x]=s[x]+a
an=map(int,input().split())
for b in an:
    f(b,1)
l=1
i=1
while i < x:
    if {{completion}}:
        f(i+1,s[i]//(i+1))
        i+=1
    else:
        l=0
        break
print(['no','yes'][l])
",s[i]%(i+1)==0,s[i] % (i+1) == 0
"b=[0]*500001
l=list(map(int,input("""").split()))
n=l[0]
m=l[1]
a=list(map(int,input("""").split()))
e=1
for i in a:
    b[i]+=1
for i in range(1,l[1]):
    if {{completion}}:
        b[i+1]+=(b[i]//(i+1))
    else:
        print(""No"")
        e=0
        break
if e==1:
    if b[m]!=0 :
        print(""Yes"")
    else:
        print(""No"")
",b[i]%(i+1)==0,b[m]!=0
"b=[0]*500001
l=list(map(int,input("""").split()))
n=l[0]
m=l[1]
a=list(map(int,input("""").split()))
e=1
for i in a:
    b[i]+=1
for i in range(1,l[1]):
    if b[i]%(i+1)==0:
        b[i+1]+=(b[i]//(i+1))
    else:
        print(""No"")
        e=0
        break
if e==1:
    if {{completion}}:
        print(""Yes"")
    else:
        print(""No"")
",b[m]!=0 ,b[m]!=0
"import sys

tokens = (token for token in sys.stdin.read().split())
N = int(next(tokens))
for i in range(N):
  Q = int(next(tokens))
  arr = []
  count = 0
  for i in range(Q):
    arr.append(int(next(tokens)))
  i = 0
  j = len(arr) - 1
  while True:
    while True:
      if {{completion}}:
        break
      else:
        i+=1
    while True:
      if arr[j] == 0 or j == i:
        break
      else:
        j-=1
    if i == j:
      break
    sec = arr[i]
    arr [i] = arr[j]
    arr [j] = sec
    count += 1
  print (count)
 		    	   	    	  		 	 						",arr[i] == 1 or i == j,arr[j] == 0 or j == i
"import sys

tokens = (token for token in sys.stdin.read().split())
N = int(next(tokens))
for i in range(N):
  Q = int(next(tokens))
  arr = []
  count = 0
  for i in range(Q):
    arr.append(int(next(tokens)))
  i = 0
  j = len(arr) - 1
  while True:
    while True:
      if arr[i] == 1 or i == j:
        break
      else:
        i+=1
    while True:
      if {{completion}}:
        break
      else:
        j-=1
    if i == j:
      break
    sec = arr[i]
    arr [i] = arr[j]
    arr [j] = sec
    count += 1
  print (count)
 		    	   	    	  		 	 						",arr[j] == 0 or j == i,arr[j] == 0 or j == i
"import sys

tokens = (token for token in sys.stdin.read().split())
N = int(next(tokens))
for i in range(N):
  Q = int(next(tokens))
  arr = []
  count = 0
  for i in range(Q):
    arr.append(int(next(tokens)))
  i = 0
  j = len(arr) - 1
  while True:
    while True:
      if {{completion}}:
        break
      else:
        i+=1
    while True:
      if arr[j] == 0 or j == i:
        break
      else:
        j-=1
    if i == j:
      break
    sec = arr[i]
    arr [i] = arr[j]
    arr [j] = sec
    count += 1
  print (count)
	  	 	    						 	 		 	 	 	 	 	",arr[i] == 1 or i == j,arr[j] == 0 or j == i
"import sys

tokens = (token for token in sys.stdin.read().split())
N = int(next(tokens))
for i in range(N):
  Q = int(next(tokens))
  arr = []
  count = 0
  for i in range(Q):
    arr.append(int(next(tokens)))
  i = 0
  j = len(arr) - 1
  while True:
    while True:
      if arr[i] == 1 or i == j:
        break
      else:
        i+=1
    while True:
      if {{completion}}:
        break
      else:
        j-=1
    if i == j:
      break
    sec = arr[i]
    arr [i] = arr[j]
    arr [j] = sec
    count += 1
  print (count)
	  	 	    						 	 		 	 	 	 	 	",arr[j] == 0 or j == i,arr[j] == 0 or j == i
"from sys import stdin
from collections import deque
lst = list(map(int, stdin.read().split()))
_s = 0
def inp(n=1):
    global _s
    ret = lst[_s:_s + n]
    _s += n
    return ret
def inp1():
    return inp()[0]

t = inp1()
for {{completion}}:
  n = inp1()
  k = inp1()
  a = set(inp(n))
  print(""YES"" if 1 in a else ""NO"")
",_ in range(t),s in[*open(0)][2::2]
"import sys

if __name__ == ""__main__"":
    input_arr = sys.stdin.read().split()
    tc = int(input_arr[0])
    pos = 1
    for case in range(tc):
        n, k, r, c = list(map(int, input_arr[pos:pos + 4]))
        pos += 4
        mat = [[""."" for _ in range(n)] for j in range(n)]
        r = r - 1
        c = c - 1
        l = n // k
        for j in range(n):
            for {{completion}}:
                mat[(r+ll*k) % n][c % n] = 'X'
                mat[r][(c + ll*k) % n] = 'X'
            r -= 1
            c += 1
        for i in mat:
            for j in i:
                print(j, end="""")
            print("""")
# '3 3 3 3 2 2 1 1 2 6 3 4 2'",ll in range(l),j in i
"import sys

if __name__ == ""__main__"":
    input_arr = sys.stdin.read().split()
    tc = int(input_arr[0])
    pos = 1
    for case in range(tc):
        n, k, r, c = list(map(int, input_arr[pos:pos + 4]))
        pos += 4
        mat = [[""."" for _ in range(n)] for j in range(n)]
        r = r - 1
        c = c - 1
        l = n // k
        for j in range(n):
            for ll in range(l):
                mat[(r+ll*k) % n][c % n] = 'X'
                mat[r][(c + ll*k) % n] = 'X'
            r -= 1
            c += 1
        for i in mat:
            for {{completion}}:
                print(j, end="""")
            print("""")
# '3 3 3 3 2 2 1 1 2 6 3 4 2'",j in i,ll in range(l)
"import fileinput

def f(n):
    i = 0
    while i<len(n):
        if n[i] == ""Q"":
            found = False
            for j in range(i,len(n)):
                if {{completion}}:
                    n = n[:j] + n[j+1:]
                    found = True
                    break
            if not found:
                print(""NO"")
                return
        i += 1
    print(""YES"")

for line in fileinput.input():
    if len(line) > 0 and line[0] == ""Q"":
        f(line)","n[j] == ""A""","n[j] == ""A"""
"for {{completion}}:
    p = list(map(int, input()))
    print('YES' if sum(p[:3]) == sum(p[3:]) else 'NO')
",_ in range(int(input())),i in range(int(input()))
for {{completion}}:print('yes' if int(_[0]) + int(_[1]) + int(_[2]) == int(_[3]) + int(_[4]) + int(_[5]) else 'NO'),_ in [*open(0)][1:],c in [input() for i in range(int(input()))]
"t = int(input())
for i in range(1, t + 1):
   summa = 0
   a = int(input())
   a6 = a % 10
   a5 = (a // 10) % 10
   a4 = (a // 100) % 10
   a3 = (a // 1000) % 10
   a2 = (a // 10000) % 10
   a1 = (a // 100000) % 10
   if {{completion}}:
      print('YES')
   else:
      print(""NO"")",a1 + a2 + a3 == a4 + a5 + a6,a % 10
"for {{completion}}: print(('NO', 'YES')[sum(int(p) for p in (c[:3])) == sum(int(p) for p in (c[3:]))])",c in [input() for i in range(int(input()))],i in range(int(input()))
"import sys

def main():
    s = sys.stdin.read().strip().split('\n')[1:]
    r = []
    for {{completion}}:
        nums = list(map(int, i))
        r.append(('NO', 'YES')[sum(nums[:3]) == sum(nums[3:])])
    return r
print(*main(), sep='\n')

",i in s,_ in range(int(input()))
"for {{completion}}:
    a = [int(j) for j in input()]
    print(""YES"" if sum(a[0:3])==sum(a[3:6]) else ""NO"")",i in range(int(input())),c in [input() for i in range(int(input()))]
"t = int(input(""""))
for i in range(t):
    ticket = input("""")
    if {{completion}}:
        print(""YES"")
    else:
        print(""NO"")",int(ticket[0])+int(ticket[1])+int(ticket[2]) == int(ticket[3])+int(ticket[4])+int(ticket[5]),sum(a[0:3])==sum(a[3:6])
"s = int(input())
r = []
for i in range(s):
	a = int(input())
	if {{completion}}:
		print(""YES"", end="" "")
	else:
		print(""NO"", end="" "")
",a // 100000 + a // 10000 % 10 + a // 1000 % 10 == a // 100 % 10 + a % 10 + a // 10 % 10,i in range(int(input()))
"n=input()

for i in range(int(n)):  
    sumf=0
    suml=0
    
    s =  input()
    for {{completion}}:
           sumf += int(s[x])
           
    for x in range(3,6):
        suml += int(s[x])

    if sumf== suml:
        print('YES')
    else:
         print('NO')
  	 			 		 	 	 	 		   	  						","x in range(0,3)","x in range(3,6)"
"n=input()

for i in range(int(n)):  
    sumf=0
    suml=0
    
    s =  input()
    for x in range(0,3):
           sumf += int(s[x])
           
    for {{completion}}:
        suml += int(s[x])

    if sumf== suml:
        print('YES')
    else:
         print('NO')
  	 			 		 	 	 	 		   	  						","x in range(3,6)","x in range(3,6)"
"for {{completion}}:
    n = list(map(int, list(input())))
    print(""YES"" if n[0]+n[1]+n[2]==n[3]+n[4]+n[5] else ""NO"")",t in range(int(input())),_ in range(int(input()))
"t = int(input())

def solve():
  n, m = map(int, input().split())
  A = [list(map(int, input().split())) for _ in range(n)]
  ans = 0
  for i in range(n):
    for j in range(m):
      temp = -A[i][j]
      for x in range(n):
        # i - j == x - y => y = x - i + j
        y = x - i + j
        if {{completion}}:
          temp += A[x][y]
        # i + j == x + y
        y = i + j - x
        if 0 <= y < m:
          temp += A[x][y]
      ans = max(ans, temp)
  print(ans)

for _ in range(t):
  solve()",0 <= y < m,0 <= y < m
"t = int(input())

def solve():
  n, m = map(int, input().split())
  A = [list(map(int, input().split())) for _ in range(n)]
  ans = 0
  for i in range(n):
    for j in range(m):
      temp = -A[i][j]
      for x in range(n):
        # i - j == x - y => y = x - i + j
        y = x - i + j
        if 0 <= y < m:
          temp += A[x][y]
        # i + j == x + y
        y = i + j - x
        if {{completion}}:
          temp += A[x][y]
      ans = max(ans, temp)
  print(ans)

for _ in range(t):
  solve()",0 <= y < m,0 <= y < m
"k,o=lambda:map(int,input().split()),range
for f in o(*k()):
 n,m=k();a=[[*k()]for t in o(n)];l=[0]*(m+n);r=l[:]
 for i in o(n):
  for {{completion}}:b=a[i][j];l[i-j+m-1]+=b;r[i+j]+=b
 print(max(l[i-j+m-1]+r[i+j]-a[i][j]for i in o(n)for j in o(m)))",j in o(m),j in o(m)
"T = int(input())

for tc in range(T):
    (A, B) = map(int, input().split(' '))
    nums = []
    for i in range(A):
        nums.append([int(x) for x in input().split()])


    C = A + B - 1
    left = [0 for _ in range(C)]
    right = [0 for _ in range(C)]
    for a in range(A):
        for {{completion}}:
            left_index = a + b
            right_index = a + B - 1 - b
            left[left_index] += nums[a][b]
            right[right_index] += nums[a][b]
    # print (left)
    # print (right)

    damage = 0
    for a in range(A):
        for b in range(B):
            left_index = a + b
            right_index = a + B - 1 - b
            d = left[left_index] + right[right_index] - nums[a][b]
            damage = max(d, damage)

    print (damage)
",b in range(B),b in range(B)
"T = int(input())

for tc in range(T):
    (A, B) = map(int, input().split(' '))
    nums = []
    for i in range(A):
        nums.append([int(x) for x in input().split()])


    C = A + B - 1
    left = [0 for _ in range(C)]
    right = [0 for _ in range(C)]
    for a in range(A):
        for b in range(B):
            left_index = a + b
            right_index = a + B - 1 - b
            left[left_index] += nums[a][b]
            right[right_index] += nums[a][b]
    # print (left)
    # print (right)

    damage = 0
    for a in range(A):
        for {{completion}}:
            left_index = a + b
            right_index = a + B - 1 - b
            d = left[left_index] + right[right_index] - nums[a][b]
            damage = max(d, damage)

    print (damage)
",b in range(B),b in range(B)
"import sys
sm_row = [-1, +1, -1, +1]
sm_column = [-1, +1, +1, -1]
for _ in range(int(sys.stdin.readline())):
    n, m = map(int, sys.stdin.readline().split())
    t = []
    maximum = 0
    for i in range(n):
        t.append(list(map(int, sys.stdin.readline().split())))
    for row in range(n):
        for column in range(m):
            summa = 0
            for i in range(4):
                new_row = row
                new_column = column
                while {{completion}}:
                    summa += t[new_row][new_column]
                    new_row += sm_row[i]
                    new_column += sm_column[i]
            summa -= (t[row][column] * 3)
            maximum = max(maximum, summa)
    print(maximum)
",0 <= new_row < n and 0 <= new_column < m,while new_row >= 0 and new_row < n and new_column >= 0 and new_column < m:
"# auther: codeCell
for _ in range(int(input())):
    n,m=map(int,input().split())
    a = [ [*map(int, input().split())] for _ in range(n)]
 
    u = [0]*(n+m-1)
    v = [0]*(n+m-1)
    for i in range(n):
        for {{completion}}:
            u[i+j] += a[i][j]
            v[i-j] += a[i][j]
    for i in range(n):
        for j in range(m):
            a[i][j] = u[i+j] + v[i-j] - a[i][j]
    print(max(map(max,a)))          



",j in range(m),j in range(m)
"# auther: codeCell
for _ in range(int(input())):
    n,m=map(int,input().split())
    a = [ [*map(int, input().split())] for _ in range(n)]
 
    u = [0]*(n+m-1)
    v = [0]*(n+m-1)
    for i in range(n):
        for j in range(m):
            u[i+j] += a[i][j]
            v[i-j] += a[i][j]
    for i in range(n):
        for {{completion}}:
            a[i][j] = u[i+j] + v[i-j] - a[i][j]
    print(max(map(max,a)))          



",j in range(m),j in range(m)
"import math,sys;input=sys.stdin.readline;S=lambda:input().rstrip();I=lambda:int(S());M=lambda:map(int,S().split());L=lambda:list(M());mod1=1000000007;mod2=998244353
for _ in range(I()):
    n,m=M();l=[L() for i in range(n)];ans=0
    for i in range(n):
        for j in range(m):
            s=l[i][j]
            p,q=i,j;s-=l[p][q]
            while {{completion}}:
                s+=l[p][q];p-=1;q-=1
            p,q=i,j;s-=l[p][q]
            while p>=0 and q<m:
                s+=l[p][q];p-=1;q+=1
            p,q=i,j;s-=l[p][q]
            while p<n and q>=0:
                s+=l[p][q];p+=1;q-=1
            p,q=i,j;s-=l[p][q]
            while p<n and q<m:
                s+=l[p][q];p+=1;q+=1
            ans=max(ans,s)
    print(ans)",p>=0 and q>=0,p>=0 and q<m
"import math,sys;input=sys.stdin.readline;S=lambda:input().rstrip();I=lambda:int(S());M=lambda:map(int,S().split());L=lambda:list(M());mod1=1000000007;mod2=998244353
for _ in range(I()):
    n,m=M();l=[L() for i in range(n)];ans=0
    for i in range(n):
        for j in range(m):
            s=l[i][j]
            p,q=i,j;s-=l[p][q]
            while p>=0 and q>=0:
                s+=l[p][q];p-=1;q-=1
            p,q=i,j;s-=l[p][q]
            while {{completion}}:
                s+=l[p][q];p-=1;q+=1
            p,q=i,j;s-=l[p][q]
            while p<n and q>=0:
                s+=l[p][q];p+=1;q-=1
            p,q=i,j;s-=l[p][q]
            while p<n and q<m:
                s+=l[p][q];p+=1;q+=1
            ans=max(ans,s)
    print(ans)",p>=0 and q<m,p>=0 and q<m
"t=eval(input())

for i in range(t):
    ans=-1
    temp=[int(x) for x in input().split()]
    n,m=temp[0],temp[1] # n*m
    check=[]
    for j in range(n):
        temp=[int(x) for x in input().split()]
        check.append(temp)

    dic_l={}
    dic_r={}

    for x in range(n):
        for y in range(m):
            if {{completion}}:
                dic_l[x+y]=check[x][y]
            else:
                dic_l[x+y]+=check[x][y]
            if y-x not in dic_r:
                dic_r[y-x]=check[x][y]
            else:
                dic_r[y-x]+=check[x][y]
    
    for x in range(n):
        for y in range(m):
            ans=max(ans,dic_l[x+y]+dic_r[y-x]-check[x][y])
    
    print(ans)
            
    ",x+y not in dic_l,x+y not in dic_l
"t=eval(input())

for i in range(t):
    ans=-1
    temp=[int(x) for x in input().split()]
    n,m=temp[0],temp[1] # n*m
    check=[]
    for j in range(n):
        temp=[int(x) for x in input().split()]
        check.append(temp)

    dic_l={}
    dic_r={}

    for x in range(n):
        for y in range(m):
            if x+y not in dic_l:
                dic_l[x+y]=check[x][y]
            else:
                dic_l[x+y]+=check[x][y]
            if {{completion}}:
                dic_r[y-x]=check[x][y]
            else:
                dic_r[y-x]+=check[x][y]
    
    for x in range(n):
        for y in range(m):
            ans=max(ans,dic_l[x+y]+dic_r[y-x]-check[x][y])
    
    print(ans)
            
    ",y-x not in dic_r,x+y not in dic_l
"def calc(x, y):
    ans = 0
    x1, y1 = x, y
    while x1 > 0 and y1 > 0:
        ans += field[y1 - 1][x1 - 1]
        x1 -= 1
        y1 -= 1
    # print(""OK"", x1, y1)
    x1, y1 = x, y
    x1 += 1
    y1 += 1
    while x1 <= m and y1 <= n:
        ans += field[y1 - 1][x1 - 1]
        x1 += 1
        y1 += 1
    x1, y1 = x, y
    x1 -= 1
    y1 += 1

    while x1 > 0 and y1 <= n:
        ans += field[y1 - 1][x1 - 1]
        x1 -= 1
        y1 += 1
    x1, y1 = x, y
    x1 += 1
    y1 -= 1

    while x1 <= m and y1 > 0:
        ans += field[y1 - 1][x1 - 1]
        x1 += 1
        y1 -= 1
    return ans


for _ in range(int(input())):
    n, m = map(int, input().split())
    field = [list(map(int, input().split())) for _ in range(n)]
    max_sum = -1
    for y in range(n):
        for {{completion}}:
            max_sum = max(max_sum, calc(x + 1, y + 1))
    print(max_sum)
",x in range(m),x + 1 <= m and y + 1 <= n
"I,R=lambda:map(int,input().split()),range
for _ in R(*I()):
 n,m=I();a=[[*I()] for _ in R(n)];l=[0]*(m+n);r=l[:]
 for i in R(n):
  for {{completion}}:
   b=a[i][j];l[i-j+m-1]+=b;r[i+j]+=b
 print(max(l[i-j+m-1]+r[i+j]-a[i][j] for i in R(n) for j in R(m)))",j in R(m),j in R(m)
"t=int(input())
for p in range(t):
    n,m=map(int,input().split())
    c=[]
    b=[]
    s=0
    for i in range(n):
        a=list(map(int,input().split()))
        b+=[a]
    for k in range(n):
        for l in range(m):
            for {{completion}}:
                s+=b[k-v][l-v]
            for w in range(1,min(n-k-1,m-l-1)+1):
                s+=b[k+w][l+w]
            for i1 in range(1,min(k,m-l-1)+1):
                s+=b[k-i1][l+i1]
            for j1 in range(1,min(n-k-1,l)+1):
                s+=b[k+j1][l-j1]
            c+=[s]
            s=0
    print(max(c))
","v in range(min(l,k)+1)","w in range(1,min(n-k-1,m-l-1)+1)"
"t=int(input())
for p in range(t):
    n,m=map(int,input().split())
    c=[]
    b=[]
    s=0
    for i in range(n):
        a=list(map(int,input().split()))
        b+=[a]
    for k in range(n):
        for l in range(m):
            for v in range(min(l,k)+1):
                s+=b[k-v][l-v]
            for {{completion}}:
                s+=b[k+w][l+w]
            for i1 in range(1,min(k,m-l-1)+1):
                s+=b[k-i1][l+i1]
            for j1 in range(1,min(n-k-1,l)+1):
                s+=b[k+j1][l-j1]
            c+=[s]
            s=0
    print(max(c))
","w in range(1,min(n-k-1,m-l-1)+1)","w in range(1,min(n-k-1,m-l-1)+1)"
