eval_prompt,ground_truth,model_output
"import sys
ipt = sys.stdin.readline

def iin():
    return int(ipt())

def lmin():
    return list(map(int,ipt().split()))

MOD = 998244353

from heapq import heappop,heappush

for _ in range(iin()):
    
    K = iin()
    S = ipt()[:-1]
    N = len(S)
    cnt = [0,0,0,0,0,0,0,0]
    st = []
    ans = 0
    for i,s in enumerate(S):
        if s == ""("":
            ans += len(st)
            st.append(i)
        else:
            {{completion}}
            
    cnt.sort()
    if K:
        ans -= sum(cnt[-K:])
    print(ans)


    ",cnt.append((i-st.pop())//2),"cnt = [0,0,0,0,0,0,0,0]
st = []
ans = 0
for i,s in enumerate(S):
    if s == ""("":
        ans += len(st)
        st.append(i)
    else:
        # TODO: Your code here
        
cnt.sort()
if K:
    ans -= sum(cnt[-K:])
print(ans)"
"from sys import stdin
input=lambda :stdin.readline()[:-1]

def solve():
  n=int(input())
  a=list(map(int,input().split()))
  s=set(a)
  mex=0
  while mex in s:
    mex+=1
  if mex+1 not in s:
    if mex!=n:
      print('Yes')
    else:
      {{completion}}
    return
  left=n
  right=-1
  for i in range(n):
    if a[i]==mex+1:
      left=min(left,i)
      right=i
  b=a.copy()
  for i in range(n):
    if left<=i<=right:
      b[i]=mex
  t=set(b)
  mex2=0
  while mex2 in t:
    mex2+=1
  if mex+1==mex2:
    print('Yes')
  else:
    print('No')


for _ in range(int(input())):
  solve()",print('No'),"print(""NO"")
                break"
"#Solve Function
def solve():

    n = int_i()
    a = list_i()

    st = set(a)
    mx = n
    for i in range(n):
        if i not in st:
            {{completion}}
    if mx == n:
        return 'No'
    if mx + 1 not in st:
        return 'Yes'
    x = set()
    for i in range(n):
        if a[i] == mx + 1:
            break
        if a[i] < mx:
            x.add(a[i])
    for i in range(n - 1, -1, -1):
        if a[i] == mx + 1:
            break
        if a[i] < mx:
            x.add(a[i])
    if len(x) == mx:
        return 'Yes'
    return 'No'


def main():
    test_cases = int_i() 
    for i in range(test_cases):
        x = solve()
        if x is not None: print(x)


#Import Region
import sys
from math import comb, gcd
from collections import defaultdict,deque,Counter
from bisect import bisect_left,bisect_right
from heapq import heappush,heappop
inp = lambda : sys.stdin.readline().rstrip('\r\n')
int_i = lambda : int(inp())
list_i = lambda x=int : list(map(x, inp().strip().split()))
mult_i = lambda x=int : map(x, inp().strip().split())

main()

","mx = i
            break",print('No')
"from sys import stdin
input = lambda: stdin.readline()[:-1]


MX = 2*10**5 + 5


vs = [0]*(3*10**5 + 20)
for _ in range(int(input())):
    n = int(input())
    a = list(map(int, input().split()))
    for i in a:
        t = i if i < MX else MX
        vs[t] += 1
    mex = 0
    d = n
    mxp = 0
    while vs[mex] != 0:
        if vs[mex] > mxp:
            mxp = vs[mex]
        d -= vs[mex]
        mex += 1
    l, r = -1, -1
    for i in range(n):
        if a[i] == mex + 1:
            if l == -1:
                l = i
            r = i
    if l == r == -1:
        if mxp > 1 or d > 0:
            print(""YES"")
        else:
            print(""NO"")
    elif l == r:
        print(""YES"")
    else:
        for i in range(l, r+1):
            t = a[i] if a[i] < MX else MX
            vs[t] -= 1
            if a[i] < mex + 1 and vs[t] < 1:
                {{completion}}
        else:
            print(""YES"")
    for i in a:
        t = i if i < MX else MX
        vs[t] = 0

","print(""NO"")
                break",print('No')
"import sys
input = sys.stdin.readline 

for _ in range(int(input())):
    n = int(input()) 
    a = list(map(int, input().split())) 
    s = 0 
    for i in range(n):
        if(i % 2 == 0):
            s -= a[i] 
        else:
            {{completion}} 
    if(n % 2 or s >= 0):
        print(""YES"")
    else:
        print(""NO"")",s += a[i],"return ""YES"""
"import sys

def semi_sortable(arr, n:int) -> bool:
    if n % 2 != 0:
        return True
    sign = 1
    s = 0
    for num in arr:
        s += sign * num
        sign = -sign
    if s > 0:
        return False
    else:
        return True


i = -1
for line in sys.stdin:
    nums = [int(x) for x in line.strip().split()]
    if i == -1:
        i += 1
    else:
        if i % 2 == 0:
            n = nums[0]
        else:
            if semi_sortable(nums, n):
                print(""Yes"")
            else:
                {{completion}}
        i += 1
","print(""No"")",s += a[i]
"import sys
input = sys.stdin.readline

def solve():
    n = int(input())
    A = list(map(int, input().split()))

    for i in range(0, n, 2):
        if i == n - 1:
            {{completion}}
        if i == n - 2:
            return ""YES"" if A[i] <= A[i + 1] else ""NO""
        A[i + 2] -= A[i + 1] - A[i]
    
    return 
    
T = int(input())
out = [solve() for _ in range(T)]
print(""\n"".join(map(str, out)))","return ""YES""",s += a[i]
"from sys import stdin
input = lambda: stdin.readline().rstrip('\r\n')


N = int(1e6)+1
f = [0]*N

for _ in range(int(input())):
    n = int(input())
    a = sorted(map(int, input().split()))
    ans = 0

    for x in a: f[x] += 1

    for i, x in enumerate(a):
        if i and a[i-1] == x: continue 
        ans += f[x] * (f[x]-1) * (f[x]-2)
        for k in range(2, N):
            if x*k*k >= N: {{completion}}
            ans += f[x] * f[x*k] * f[x*k*k]

    print(ans)
    for x in a: f[x] = 0",break,break
"# https://codeforces.com/contest/1822

import sys

input = lambda: sys.stdin.readline().rstrip()  # faster!

N = 10 ** 6 + 2
case = [-1] * N
cnt = [0] * N


def solve_case(t):
    global case, cnt

    _ = int(input())
    a = list(map(int, input().split()))  # 1 <= a[i] <= 10**6

    mx = max(a)
    v = []
    for x in a:
        if case[x] != t:
            case[x] = t
            cnt[x] = 1
            v += [x]
        else:
            cnt[x] += 1

    ans = 0
    for x in v:
        if cnt[x] >= 3:
            ans += cnt[x] * (cnt[x] - 1) * (cnt[x] - 2)
        b = 2
        while x * b * b <= mx:
            if case[x * b] == case[x * b * b] == t:
                {{completion}}
            b += 1

    print(ans)


for t in range(int(input())):
    solve_case(t)
",ans += cnt[x] * cnt[x * b] * cnt[x * b * b],break
"from sys import stdin
input = lambda: stdin.readline().rstrip('\r\n')
from array import array

N = int(1e6)+1
f = array('i', [0]*N)

for _ in range(int(input())):
    n = int(input())
    a = sorted(map(int, input().split()))
    ans = 0

    for x in a: f[x] += 1

    for i, x in enumerate(a):
        if i and a[i-1] == x: continue 
        ans += f[x] * (f[x]-1) * (f[x]-2)
        for k in range(2, N):
            if x*k*k >= N: {{completion}}
            ans += f[x] * f[x*k] * f[x*k*k]

    print(ans)
    for x in a: f[x] = 0",break,break
"import sys

# 1到1000的质数表
prime = [True] * 1001
prime[0] = prime[1] = False
ps = []
for i in range(2, 1001):
    if prime[i]:
        ps.append(i)
        for j in range(i * i, 1001, i):
            prime[j] = False

def doubleDiv(x):
    div = []
    for p in ps:
        if p * p > x:
            break
        c = 0
        while x % p == 0:
            c += 1
            x //= p
        if c > 1:
            div.append((p,c//2))
    if x > 1:
        sq = int(x ** 0.5)
        if sq * sq == x:
            div.append((sq, 1))
    ans = [1]
    for p,c in div:
        temp = [p ** i for i in range(1, c + 1)]
        ans += [a * b for a in ans for b in temp]
    # print(ans)
    return ans

t = int(sys.stdin.readline())
for _ in range(t):
    n = int(sys.stdin.readline())
    a = list(map(int, sys.stdin.readline().split()))
    from collections import Counter
    c = Counter(sorted(a))
    ans = 0
    for x in c.values():
        ans += x*(x - 1)*(x - 2)
    for x,v in c.items():
        for k in doubleDiv(x):
            if k != 1:
                {{completion}}
    print(ans)
",ans += v * c[x//k] * c[x//k//k],break
"# https://codeforces.com/contest/1822

import sys
from math import isqrt

input = lambda: sys.stdin.readline().rstrip()  # faster!


def sieve(mx):
    primes = [2]
    is_prime = [False] * 2 + [True] * (mx - 1)
    is_prime[4::2] = [False] * ((mx - 4) // 2 + 1)
    for i in range(3, mx + 1, 2):
        if is_prime[i]:
            primes += [i]
            is_prime[i * i::2 * i] = [False] * (((mx + 1) - i * i - 1) // (2 * i) + 1)
    return primes


P = sieve(1_001)


def double_divisors(n):
    dpf = []
    for p in P:
        c = 0
        while n % p == 0:
            n //= p
            c += 1
        if c >= 2:
            dpf += [(p, c // 2)]
    if n > 1:
        rt = isqrt(n)
        if rt ** 2 == n:
            dpf += [(rt, 1)]
    div = [1]
    for (p, e) in dpf:
        cpy = div.copy()
        for x in cpy:
            for i in range(1, e + 1):
                div += [x * (p ** i)]
    return div


def solve_case():
    n = int(input())
    a = list(map(int, input().split()))  # 1 <= a[i] <= 10**9
    a.sort()

    cnt = {}
    c = 0
    for i in range(n):
        if i == 0 or a[i] == a[i - 1]:
            c += 1
        else:
            cnt[a[i - 1]] = c
            c = 1
    cnt[a[-1]] = c

    ans = 0
    for x, c in cnt.items():
        if c >= 3:
            ans += c * (c - 1) * (c - 2)
        for d in double_divisors(x):
            if d != 1:
                x1 = x // d
                x2 = x1 // d
                if x1 in cnt and x2 in cnt:
                    {{completion}}

    print(ans)


for _ in range(int(input())):
    solve_case()
",ans += cnt[x] * cnt[x1] * cnt[x2],ans += c * (c - 1) * (c - 2)
"import sys
from math import isqrt
input = sys.stdin.readline

def sieve_of_eratosthenes(n):
    sieve = [0] * (n + 1)
    for x in range(2, n + 1):
        if sieve[x] == 0:
            for y in range(2 * x, n + 1, x):
                sieve[y] = x
    return [p for p in range(2, n + 1) if sieve[p] == 0]


primes = sieve_of_eratosthenes(1000)
out = []

for _ in range(int(input())):
    n = int(input())    
    A = list(map(int, input().split()))
    A.sort() # to avoid hacks due to collision chains

    cnt = dict()
    for a in A:
        cnt[a] = cnt.get(a, 0) + 1
    
    ans = 0
    for a, c in cnt.items():
        ans += c * (c - 1) * (c - 2)

        square_factors = []
        x = a
        
        for p in primes:
            t = 0
            while x % p == 0:
                x //= p
                t += 1
            if t // 2 != 0:
                square_factors.append((p, (t // 2)))
        
        sqrt = isqrt(x)
        if x > 1 and sqrt * sqrt == x:
            square_factors.append((sqrt, 1))
        
        B = []
        for f, e in square_factors:
            m = len(B)
            for exp in range(1, e + 1):
                for i in range(m):
                    {{completion}}
                B.append(f ** exp)
        
        for b in B:
            ans += c * cnt.get(a // b, 0) * cnt.get(a // b // b, 0)

    out.append(ans)

print(""\n"".join(map(str, out)))",B.append(B[i] * f ** exp),"ans += c * cnt.get(a // b, 0) * cnt.get(a // b // b, 0)"
"import sys
input = sys.stdin.readline

def solve():
    {{completion}}

T = int(input())
out = [solve() for _ in range(T)]
print(""\n"".join(map(str, out)))","n = int(input())
    return 26 + (n - 4) * (n + 6)","n = int(input())
        solve()"
"import sys


def solution(n):
    res = 1 + n*4 + (n-1) + (2+(n-2)*2)*(n-2)//2
    sys.stdout.write(str(res)+""\n"")


def main():
    tests_n = int(sys.stdin.readline().strip())
    for t in range(tests_n):
        {{completion}}


if __name__ == ""__main__"":
    main()
","n = int(sys.stdin.readline().strip())
        solution(n)","n = int(input())
solution(n)"
"import sys

test_cases = int(sys.stdin.buffer.readline())
answers = [0] * test_cases

for answer in range(test_cases):
    {{completion}}

sys.stdout.write('\n'.join(map(str, answers)))","n = int(sys.stdin.buffer.readline())
    answers[answer] = n * 4 + n + (n - 1) * (n - 2)","n = int(input())
    return 26 + (n - 4) * (n + 6)"
"import sys
ci = sys.stdin.readline

for _ in range(int(ci())):
    n, k, x = list(map(int, ci().split()))
    a = sorted(map(int, ci().split()))
    total = sum(a)
    for i in range(min(x, n)):
        total -= a[n-1-i] * 2
    res = total
    for i in range(min(k, n)):
        total += a[n-1-i]
        if n - x - i - 1 >= 0:
            {{completion}}
        res = max(res, total)
    print(res)",total -= a[n-x-i-1] * 2,"total -= a[n-1-i] * 2
res = max(res, total)"
"import sys

def solve():
    n,k,x = map(int, sys.stdin.readline().split())
    ls = list(map(int, sys.stdin.readline().split()))
    ls.sort(reverse=True)
    ls.append(0)

    res,idx = 0,x
    tmp = 0
    for i in range(k):
        if idx < n:
            tmp += ls[i]-2*ls[idx]
            res = max(tmp,res)
            idx += 1
        else:
            {{completion}}
    for i in range(x):
        ls[i] = -ls[i]
    print(sum(ls)+res)

for i in range(int(input())):
    solve()","tmp += ls[i]
            res = max(tmp,res)",total -= a[n-x-i-1] * 2
"import sys
t = int(sys.stdin.readline().strip())
for _ in range(t) : 
    n, k, x = map(int, sys.stdin.readline().strip().split())
    node = [*map(int, sys.stdin.readline().strip().split())]
    node.sort()
    node = [0] + node
    pres = [0 for i in range(n + 1)]
    for i in range(1, n + 1) : 
        {{completion}}
    ans = -(pres[n] - pres[n - x]) + pres[n - x]
    for i in range(n - 1, n - k - 1, -1) : 
        ans = max(ans, -(pres[i] - pres[max(0, i - x)]) + pres[max(i - x, 0)])
    print(ans)
    ",pres[i] = pres[i - 1] + node[i],total -= a[n-x-i-1] * 2
"import sys
input = sys.stdin.readline

n,L,R=map(int,input().split())

# UnionFind

Group = [i for i in range(n+1)] # グループ分け
Nodes = [1]*(n+1) # 各グループのノードの数

def find(x):
    while Group[x] != x:
        x=Group[x]
    return x

def Union(x,y):
    if find(x) != find(y):
        if Nodes[find(x)] < Nodes[find(y)]:
            
            Nodes[find(y)] += Nodes[find(x)]
            Nodes[find(x)] = 0
            Group[find(x)] = find(y)
            
        else:
            {{completion}}

for i in range(n):
    x,y=map(int,input().split())
    Union(x-1,y-1)

LIST=[]
for i in range(n):
    if find(i)==i:
        LIST.append(Nodes[i])

A=LIST
XOR=0
for a in A:
    if a>=L+R:
        continue
    b=a%(L+R)
    XOR^=b//L
 
if XOR==0:
    print(""Bob"")
else:
    print(""Alice"")
","Nodes[find(x)] += Nodes[find(y)]
            Nodes[find(y)] = 0
            Group[find(y)] = find(x)","Group = [i for i in range(n+1)] # グループ分け
Nodes = [1]*(n+1) #各グループのノードの数
def find(x):
    while Group[x] != x:
        x=Group[x]
    return x
def Union(x,y):
    if find(x) != find(y):
        if Nodes[find(x)] < Nodes[find(y)]:
            Nodes[find(y)] += Nodes[find(x)]
            Nodes[find(x)] = 0
            Group[find(x)] = find(y)
        else:
            # TODO: Your code here
for i in range(n):
    x,"
"for c,*s in[*open(0)][1:]:
    {{completion}}",print(10**s.count('?')*(8*(c>'9')+(c>'0'))),"    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
"
"for x,*s in[*open(0)][1:]:{{completion}}",print(10**s.count('?')*(8*(x>'9')+(x>'0'))),print(10**s.count('?')*(8*(x>'9')+(x>'0')))
"for y,*p in[*open(0)][1:]:{{completion}}",print(10**p.count('?')*(8*(y>'9')+(y>'0'))),print(10**p.count('?')*(8*(y>'9')+(y>'0')))
"for s in[*open(0)][1:]:{{completion}}
			 	      			  								 	    	","print((max(map(len,(s[:-1]+s[:-2]).split('0')))+1)**2//4)","print((max(map(len,(p[:-1]+p[:-2]).split('0')))+1)**2//4)"
